,id,partner_id,participant_id,type_of_product,date,currency,qty,unit_price,unit,total
129,129,102,,Volaille,2026-07-29,HTG,1097,1395.9618975227709,animal,1531370.2015824798
130,130,20,,Viande de mouton,2025-01-26,HTG,601,575.7659704863809,lb,346035.3482623149
131,131,95,,Viande de chèvre,2027-09-13,HTG,2702,787.9311094283946,lb,2128989.857675522
132,132,59,,Viande de chèvre,2027-02-16,HTG,2702,787.9311094283946,lb,2128989.857675522
133,133,231,,Mouton entier,2026-04-10,HTG,11,18175.820595011384,animal,199934.02654512523
134,134,97,,Mouton entier,2026-01-28,HTG,11,18175.820595011384,animal,199934.02654512523
135,135,104,,Oeufs,2024-08-01,HTG,9527,190.38364277387615,douzaine,1813784.964706718
136,136,181,,Lait de vache,2027-12-25,HTG,41,534.3398760613526,gallon,21907.934918515457
137,137,206,,Viande de mouton,2025-03-28,HTG,601,575.7659704863809,lb,346035.3482623149
138,138,31,,Bovin entier,2025-11-10,HTG,14,102658.21590869331,animal,1437215.0227217064
139,139,196,,Oeufs,2027-01-31,HTG,9527,190.38364277387615,douzaine,1813784.964706718
140,140,81,,Viande de bovin,2027-04-07,HTG,679,657.8229175847828,lb,446661.7610400675
141,141,41,,Lait de vache,2026-09-27,HTG,41,534.3398760613526,gallon,21907.934918515457
142,142,152,,Oeufs,2026-08-03,HTG,9527,190.38364277387615,douzaine,1813784.964706718
143,143,198,,Viande de bovin,2024-04-16,HTG,679,657.8229175847828,lb,446661.7610400675
144,144,65,,Bovin entier,2026-06-29,HTG,14,102658.21590869331,animal,1437215.0227217064
145,145,176,,Volaille,2026-05-15,HTG,1097,1395.9618975227709,animal,1531370.2015824798
146,146,86,,Mouton entier,2026-05-11,HTG,11,18175.820595011384,animal,199934.02654512523
147,147,12,,Oeufs,2027-11-15,HTG,9527,190.38364277387615,douzaine,1813784.964706718
148,148,122,,Viande de bovin,2024-09-14,HTG,679,657.8229175847828,lb,446661.7610400675
149,149,1,,Viande de chèvre,2026-03-01,HTG,2702,787.9311094283946,lb,2128989.857675522
150,150,29,,Volaille,2026-10-19,HTG,1097,1395.9618975227709,animal,1531370.2015824798
151,151,161,,Mouton entier,2027-09-28,HTG,11,18175.820595011384,animal,199934.02654512523
152,152,3,,Viande de chèvre,2026-07-05,HTG,2702,787.9311094283946,lb,2128989.857675522
153,153,34,,Viande de mouton,2026-04-25,HTG,601,575.7659704863809,lb,346035.3482623149
154,154,17,,Viande de bovin,2026-07-11,HTG,679,657.8229175847828,lb,446661.7610400675
155,155,139,,Mouton entier,2027-06-12,HTG,11,18175.820595011384,animal,199934.02654512523
156,156,136,,Viande de chèvre,2026-10-07,HTG,2702,787.9311094283946,lb,2128989.857675522
157,157,227,,Viande de mouton,2026-05-03,HTG,601,575.7659704863809,lb,346035.3482623149
158,158,112,,Viande de mouton,2025-01-18,HTG,601,575.7659704863809,lb,346035.3482623149
159,159,28,,Bovin entier,2027-01-16,HTG,14,102658.21590869331,animal,1437215.0227217064
160,160,193,,Lait de vache,2026-01-11,HTG,41,534.3398760613526,gallon,21907.934918515457
161,161,65,,Mouton entier,2026-04-19,HTG,11,18175.820595011384,animal,199934.02654512523
162,162,105,,Viande de chèvre,2024-03-01,HTG,2702,787.9311094283946,lb,2128989.857675522
163,163,57,,Oeufs,2024-02-04,HTG,9527,190.38364277387615,douzaine,1813784.964706718
164,164,58,,Viande de chèvre,2025-07-05,HTG,2702,787.9311094283946,lb,2128989.857675522
165,165,187,,Mouton entier,2024-09-30,HTG,11,18175.820595011384,animal,199934.02654512523
166,166,27,,Viande de mouton,2026-12-13,HTG,601,575.7659704863809,lb,346035.3482623149
167,167,23,,Mouton entier,2024-11-17,HTG,11,18175.820595011384,animal,199934.02654512523
168,168,198,,Oeufs,2026-03-13,HTG,9527,190.38364277387615,douzaine,1813784.964706718
169,169,37,,Volaille,2027-04-11,HTG,1097,1395.9618975227709,animal,1531370.2015824798
170,170,61,,Volaille,2027-08-03,HTG,1097,1395.9618975227709,animal,1531370.2015824798
171,171,192,,Volaille,2026-02-07,HTG,1097,1395.9618975227709,animal,1531370.2015824798
172,172,59,,Lait de vache,2027-01-26,HTG,41,534.3398760613526,gallon,21907.934918515457
173,173,186,,Oeufs,2025-03-12,HTG,9527,190.38364277387615,douzaine,1813784.964706718
174,174,203,,Viande de mouton,2024-02-18,HTG,601,575.7659704863809,lb,346035.3482623149
175,175,125,,Viande de chèvre,2027-01-26,HTG,2702,787.9311094283946,lb,2128989.857675522
176,176,211,,Viande de bovin,2025-03-01,HTG,679,657.8229175847828,lb,446661.7610400675
177,177,101,,Viande de mouton,2025-03-05,HTG,601,575.7659704863809,lb,346035.3482623149
178,178,63,,Bovin entier,2025-04-26,HTG,14,102658.21590869331,animal,1437215.0227217064
179,179,204,,Mouton entier,2027-10-23,HTG,11,18175.820595011384,animal,199934.02654512523
180,180,176,,Mouton entier,2027-12-05,HTG,11,18175.820595011384,animal,199934.02654512523
181,181,140,,Lait de vache,2027-04-17,HTG,41,534.3398760613526,gallon,21907.934918515457
182,182,69,,Lait de vache,2025-06-15,HTG,41,534.3398760613526,gallon,21907.934918515457
183,183,3,,Viande de chèvre,2024-06-03,HTG,2702,787.9311094283946,lb,2128989.857675522
184,184,23,,Lait de vache,2026-01-01,HTG,41,534.3398760613526,gallon,21907.934918515457
185,185,7,,Viande de chèvre,2027-06-08,HTG,2702,787.9311094283946,lb,2128989.857675522
186,186,171,,Viande de mouton,2027-11-17,HTG,601,575.7659704863809,lb,346035.3482623149
187,187,17,,Lait de vache,2026-10-03,HTG,41,534.3398760613526,gallon,21907.934918515457
188,188,40,,Bovin entier,2025-12-27,HTG,14,102658.21590869331,animal,1437215.0227217064
189,189,122,,Viande de chèvre,2024-06-01,HTG,2702,787.9311094283946,lb,2128989.857675522
190,190,150,,Viande de mouton,2026-12-11,HTG,601,575.7659704863809,lb,346035.3482623149
191,191,207,,Viande de bovin,2027-07-08,HTG,679,657.8229175847828,lb,446661.7610400675
192,192,69,,Mouton entier,2027-09-26,HTG,11,18175.820595011384,animal,199934.02654512523
193,193,16,,Lait de vache,2027-09-18,HTG,41,534.3398760613526,gallon,21907.934918515457
194,194,190,,Viande de mouton,2025-04-24,HTG,601,575.7659704863809,lb,346035.3482623149
195,195,18,,Volaille,2027-04-10,HTG,1097,1395.9618975227709,animal,1531370.2015824798
196,196,214,,Viande de mouton,2026-12-26,HTG,601,575.7659704863809,lb,346035.3482623149
197,197,226,,Viande de bovin,2026-04-15,HTG,679,657.8229175847828,lb,446661.7610400675
198,198,78,,Viande de chèvre,2026-12-15,HTG,2702,787.9311094283946,lb,2128989.857675522
199,199,11,,Viande de mouton,2024-09-11,HTG,601,575.7659704863809,lb,346035.3482623149
200,200,169,,Oeufs,2026-11-13,HTG,9527,190.38364277387615,douzaine,1813784.964706718
201,201,182,,Volaille,2026-07-24,HTG,1097,1395.9618975227709,animal,1531370.2015824798
202,202,87,,Viande de mouton,2025-09-27,HTG,601,575.7659704863809,lb,346035.3482623149
203,203,40,,Viande de chèvre,2027-12-06,HTG,2702,787.9311094283946,lb,2128989.857675522
204,204,111,,Oeufs,2027-12-01,HTG,9527,190.38364277387615,douzaine,1813784.964706718
205,205,154,,Volaille,2027-04-03,HTG,1097,1395.9618975227709,animal,1531370.2015824798
206,206,99,,Volaille,2024-02-11,HTG,1097,1395.9618975227709,animal,1531370.2015824798
207,207,235,,Oeufs,2027-04-13,HTG,9527,190.38364277387615,douzaine,1813784.964706718
208,208,55,,Bovin entier,2024-04-29,HTG,14,102658.21590869331,animal,1437215.0227217064
209,209,48,,Oeufs,2027-10-09,HTG,9527,190.38364277387615,douzaine,1813784.964706718
210,210,117,,Lait de vache,2024-12-11,HTG,41,534.3398760613526,gallon,21907.934918515457
211,211,187,,Viande de mouton,2025-11-09,HTG,601,575.7659704863809,lb,346035.3482623149
212,212,78,,Volaille,2027-06-16,HTG,1097,1395.9618975227709,animal,1531370.2015824798
213,213,175,,Viande de bovin,2026-01-31,HTG,679,657.8229175847828,lb,446661.7610400675
214,214,96,,Mouton entier,2027-10-15,HTG,11,18175.820595011384,animal,199934.02654512523
215,215,45,,Volaille,2026-06-18,HTG,1097,1395.9618975227709,animal,1531370.2015824798
216,216,219,,Lait de vache,2025-04-13,HTG,41,534.3398760613526,gallon,21907.934918515457
217,217,193,,Oeufs,2025-10-13,HTG,9527,190.38364277387615,douzaine,1813784.964706718
218,218,125,,Viande de mouton,2025-11-07,HTG,601,575.7659704863809,lb,346035.3482623149
219,219,8,,Volaille,2026-06-27,HTG,1097,1395.9618975227709,animal,1531370.2015824798
220,220,142,,Mouton entier,2024-07-29,HTG,11,18175.820595011384,animal,199934.02654512523
221,221,97,,Lait de vache,2024-07-25,HTG,41,534.3398760613526,gallon,21907.934918515457
222,222,207,,Volaille,2025-02-06,HTG,1097,1395.9618975227709,animal,1531370.2015824798
223,223,4,,Volaille,2026-03-17,HTG,1097,1395.9618975227709,animal,1531370.2015824798
224,224,193,,Volaille,2026-04-19,HTG,1097,1395.9618975227709,animal,1531370.2015824798
225,225,51,,Lait de vache,2026-10-07,HTG,41,534.3398760613526,gallon,21907.934918515457
226,226,28,,Lait de vache,2025-07-10,HTG,41,534.3398760613526,gallon,21907.934918515457
227,227,115,,Viande de bovin,2025-03-08,HTG,679,657.8229175847828,lb,446661.7610400675
228,228,195,,Viande de chèvre,2024-04-20,HTG,2702,787.9311094283946,lb,2128989.857675522
229,229,12,,Oeufs,2025-05-11,HTG,9527,190.38364277387615,douzaine,1813784.964706718
230,230,155,,Mouton entier,2024-07-08,HTG,11,18175.820595011384,animal,199934.02654512523
231,231,36,,Bovin entier,2024-02-14,HTG,14,102658.21590869331,animal,1437215.0227217064
232,232,163,,Volaille,2026-08-29,HTG,1097,1395.9618975227709,animal,1531370.2015824798
233,233,46,,Mouton entier,2027-07-30,HTG,11,18175.820595011384,animal,199934.02654512523
234,234,58,,Lait de vache,2024-09-30,HTG,41,534.3398760613526,gallon,21907.934918515457
235,235,126,,Oeufs,2026-03-09,HTG,9527,190.38364277387615,douzaine,1813784.964706718
236,236,151,,Viande de bovin,2027-09-17,HTG,679,657.8229175847828,lb,446661.7610400675
237,237,197,,Mouton entier,2024-05-05,HTG,11,18175.820595011384,animal,199934.02654512523
238,238,128,,Viande de mouton,2024-09-03,HTG,601,575.7659704863809,lb,346035.3482623149
239,239,191,,Mouton entier,2027-04-06,HTG,11,18175.820595011384,animal,199934.02654512523
240,240,6,,Viande de chèvre,2027-04-12,HTG,2702,787.9311094283946,lb,2128989.857675522
241,241,16,,Viande de chèvre,2024-08-14,HTG,2702,787.9311094283946,lb,2128989.857675522
242,242,93,,Viande de mouton,2025-01-14,HTG,601,575.7659704863809,lb,346035.3482623149
243,243,22,,Viande de chèvre,2027-09-17,HTG,2702,787.9311094283946,lb,2128989.857675522
244,244,91,,Viande de bovin,2024-12-26,HTG,679,657.8229175847828,lb,446661.7610400675
245,245,205,,Viande de bovin,2026-06-08,HTG,679,657.8229175847828,lb,446661.7610400675
246,246,80,,Oeufs,2025-09-22,HTG,9527,190.38364277387615,douzaine,1813784.964706718
247,247,153,,Volaille,2025-08-04,HTG,1097,1395.9618975227709,animal,1531370.2015824798
248,248,213,,Volaille,2025-12-23,HTG,1097,1395.9618975227709,animal,1531370.2015824798
249,249,2,,Bovin entier,2025-05-10,HTG,14,102658.21590869331,animal,1437215.0227217064
250,250,33,,Viande de bovin,2024-04-02,HTG,679,657.8229175847828,lb,446661.7610400675
251,251,186,,Volaille,2027-02-22,HTG,1097,1395.9618975227709,animal,1531370.2015824798
252,252,93,,Oeufs,2026-05-06,HTG,9527,190.38364277387615,douzaine,1813784.964706718
253,253,37,,Mouton entier,2024-09-28,HTG,11,18175.820595011384,animal,199934.02654512523
254,254,101,,Oeufs,2024-02-22,HTG,9527,190.38364277387615,douzaine,1813784.964706718
255,255,32,,Viande de chèvre,2025-09-17,HTG,2702,787.9311094283946,lb,2128989.857675522
256,256,9,,Volaille,2027-12-28,HTG,1097,1395.9618975227709,animal,1531370.2015824798
257,257,73,,Oeufs,2024-03-16,HTG,9527,190.38364277387615,douzaine,1813784.964706718
258,258,116,,Oeufs,2024-06-29,HTG,9527,190.38364277387615,douzaine,1813784.964706718
259,259,160,,Volaille,2027-10-14,HTG,1097,1395.9618975227709,animal,1531370.2015824798
260,260,213,,Viande de bovin,2024-08-03,HTG,679,657.8229175847828,lb,446661.7610400675
261,261,167,,Volaille,2024-05-01,HTG,1097,1395.9618975227709,animal,1531370.2015824798
262,262,87,,Oeufs,2026-06-08,HTG,9527,190.38364277387615,douzaine,1813784.964706718
263,263,137,,Lait de vache,2027-09-17,HTG,41,534.3398760613526,gallon,21907.934918515457
264,264,209,,Bovin entier,2026-12-18,HTG,14,102658.21590869331,animal,1437215.0227217064
265,265,144,,Mouton entier,2025-02-09,HTG,11,18175.820595011384,animal,199934.02654512523
266,266,204,,Lait de vache,2027-04-05,HTG,41,534.3398760613526,gallon,21907.934918515457
267,267,84,,Viande de chèvre,2026-06-09,HTG,2702,787.9311094283946,lb,2128989.857675522
268,268,180,,Bovin entier,2025-09-05,HTG,14,102658.21590869331,animal,1437215.0227217064
269,269,133,,Oeufs,2025-03-22,HTG,9527,190.38364277387615,douzaine,1813784.964706718
270,270,204,,Viande de mouton,2026-08-27,HTG,601,575.7659704863809,lb,346035.3482623149
271,271,234,,Lait de vache,2027-12-18,HTG,41,534.3398760613526,gallon,21907.934918515457
272,272,93,,Oeufs,2027-06-15,HTG,9527,190.38364277387615,douzaine,1813784.964706718
273,273,232,,Viande de mouton,2026-01-25,HTG,601,575.7659704863809,lb,346035.3482623149
274,274,131,,Oeufs,2026-09-30,HTG,9527,190.38364277387615,douzaine,1813784.964706718
275,275,157,,Volaille,2027-05-10,HTG,1097,1395.9618975227709,animal,1531370.2015824798
276,276,104,,Viande de mouton,2025-12-20,HTG,601,575.7659704863809,lb,346035.3482623149
277,277,40,,Mouton entier,2026-07-03,HTG,11,18175.820595011384,animal,199934.02654512523
278,278,32,,Volaille,2026-06-16,HTG,1097,1395.9618975227709,animal,1531370.2015824798
279,279,128,,Bovin entier,2025-08-05,HTG,14,102658.21590869331,animal,1437215.0227217064
280,280,14,,Volaille,2025-07-21,HTG,1097,1395.9618975227709,animal,1531370.2015824798
281,281,17,,Bovin entier,2027-10-03,HTG,14,102658.21590869331,animal,1437215.0227217064
282,282,52,,Viande de mouton,2026-12-08,HTG,601,575.7659704863809,lb,346035.3482623149
283,283,193,,Lait de vache,2025-11-02,HTG,41,534.3398760613526,gallon,21907.934918515457
284,284,153,,Oeufs,2026-06-07,HTG,9527,190.38364277387615,douzaine,1813784.964706718
285,285,59,,Viande de bovin,2025-11-10,HTG,679,657.8229175847828,lb,446661.7610400675
286,286,17,,Lait de vache,2027-03-05,HTG,41,534.3398760613526,gallon,21907.934918515457
287,287,206,,Viande de chèvre,2026-10-10,HTG,2702,787.9311094283946,lb,2128989.857675522
288,288,124,,Bovin entier,2027-11-01,HTG,14,102658.21590869331,animal,1437215.0227217064
289,289,173,,Viande de bovin,2027-09-18,HTG,679,657.8229175847828,lb,446661.7610400675
290,290,85,,Viande de bovin,2027-05-01,HTG,679,657.8229175847828,lb,446661.7610400675
291,291,29,,Bovin entier,2027-06-07,HTG,14,102658.21590869331,animal,1437215.0227217064
292,292,154,,Bovin entier,2024-05-10,HTG,14,102658.21590869331,animal,1437215.0227217064
293,293,129,,Viande de chèvre,2026-09-24,HTG,2702,787.9311094283946,lb,2128989.857675522
