,id,partner_id,participant_id,type_of_product,date,currency,qty,unit_price,unit,total
87,87,96,,Viande de bovin,2024-07-10,HTG,4359,636.6165762117322,lb,2775011.6557069407
88,88,127,,Viande de chèvre,2027-12-01,HTG,386,791.7405445468829,lb,305611.8501950968
89,89,157,,Viande de mouton,2024-04-07,HTG,1548,661.9540283847722,lb,1024704.8359396274
90,90,91,,Viande de chèvre,2025-01-20,HTG,386,791.7405445468829,lb,305611.8501950968
91,91,64,,Viande de chèvre,2025-10-18,HTG,386,791.7405445468829,lb,305611.8501950968
92,92,184,,Bovin entier,2025-10-15,HTG,11,97964.05501771526,animal,1077604.6051948678
93,93,46,,Volaille,2026-03-08,HTG,4339,801.2820040693447,animal,3476762.6156568867
94,94,197,,Viande de mouton,2024-05-23,HTG,1548,661.9540283847722,lb,1024704.8359396274
95,95,27,,Lait de vache,2027-06-12,HTG,10,549.9283637198047,gallon,5499.283637198047
96,96,96,,Volaille,2025-11-21,HTG,4339,801.2820040693447,animal,3476762.6156568867
97,97,179,,Lait de vache,2024-06-15,HTG,10,549.9283637198047,gallon,5499.283637198047
98,98,94,,Mouton entier,2025-11-14,HTG,23,28517.43567928129,animal,655901.0206234697
99,99,183,,Mouton entier,2027-03-16,HTG,23,28517.43567928129,animal,655901.0206234697
100,100,56,,Lait de vache,2024-02-03,HTG,10,549.9283637198047,gallon,5499.283637198047
101,101,179,,Oeufs,2024-08-04,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
102,102,184,,Viande de mouton,2024-03-27,HTG,1548,661.9540283847722,lb,1024704.8359396274
103,103,161,,Viande de bovin,2027-01-29,HTG,4359,636.6165762117322,lb,2775011.6557069407
104,104,133,,Oeufs,2025-09-27,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
105,105,5,,Viande de mouton,2025-04-29,HTG,1548,661.9540283847722,lb,1024704.8359396274
106,106,161,,Viande de bovin,2027-01-13,HTG,4359,636.6165762117322,lb,2775011.6557069407
107,107,65,,Oeufs,2024-01-21,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
108,108,182,,Mouton entier,2027-06-19,HTG,23,28517.43567928129,animal,655901.0206234697
109,109,88,,Mouton entier,2027-10-06,HTG,23,28517.43567928129,animal,655901.0206234697
110,110,234,,Viande de chèvre,2026-11-08,HTG,386,791.7405445468829,lb,305611.8501950968
111,111,27,,Viande de bovin,2026-06-23,HTG,4359,636.6165762117322,lb,2775011.6557069407
112,112,131,,Bovin entier,2027-06-26,HTG,11,97964.05501771526,animal,1077604.6051948678
113,113,89,,Oeufs,2024-09-18,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
114,114,61,,Viande de mouton,2026-12-20,HTG,1548,661.9540283847722,lb,1024704.8359396274
115,115,138,,Bovin entier,2025-10-18,HTG,11,97964.05501771526,animal,1077604.6051948678
116,116,28,,Oeufs,2024-03-08,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
117,117,84,,Volaille,2025-05-02,HTG,4339,801.2820040693447,animal,3476762.6156568867
118,118,64,,Viande de mouton,2025-12-26,HTG,1548,661.9540283847722,lb,1024704.8359396274
119,119,140,,Bovin entier,2024-09-11,HTG,11,97964.05501771526,animal,1077604.6051948678
120,120,104,,Oeufs,2024-02-02,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
121,121,170,,Viande de mouton,2025-09-20,HTG,1548,661.9540283847722,lb,1024704.8359396274
122,122,210,,Viande de mouton,2027-08-16,HTG,1548,661.9540283847722,lb,1024704.8359396274
123,123,202,,Bovin entier,2027-12-16,HTG,11,97964.05501771526,animal,1077604.6051948678
124,124,150,,Oeufs,2024-01-13,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
125,125,181,,Lait de vache,2025-08-01,HTG,10,549.9283637198047,gallon,5499.283637198047
126,126,98,,Lait de vache,2024-02-27,HTG,10,549.9283637198047,gallon,5499.283637198047
127,127,65,,Viande de bovin,2027-11-15,HTG,4359,636.6165762117322,lb,2775011.6557069407
128,128,146,,Bovin entier,2025-12-27,HTG,11,97964.05501771526,animal,1077604.6051948678
129,129,215,,Viande de chèvre,2026-04-04,HTG,386,791.7405445468829,lb,305611.8501950968
130,130,13,,Mouton entier,2026-10-31,HTG,23,28517.43567928129,animal,655901.0206234697
131,131,211,,Viande de chèvre,2025-08-19,HTG,386,791.7405445468829,lb,305611.8501950968
132,132,63,,Bovin entier,2027-12-09,HTG,11,97964.05501771526,animal,1077604.6051948678
133,133,221,,Viande de bovin,2024-05-28,HTG,4359,636.6165762117322,lb,2775011.6557069407
134,134,121,,Volaille,2025-08-15,HTG,4339,801.2820040693447,animal,3476762.6156568867
135,135,102,,Lait de vache,2027-10-02,HTG,10,549.9283637198047,gallon,5499.283637198047
136,136,96,,Viande de bovin,2025-03-27,HTG,4359,636.6165762117322,lb,2775011.6557069407
137,137,112,,Oeufs,2024-05-12,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
138,138,227,,Volaille,2026-12-31,HTG,4339,801.2820040693447,animal,3476762.6156568867
139,139,199,,Viande de bovin,2027-02-20,HTG,4359,636.6165762117322,lb,2775011.6557069407
140,140,81,,Viande de chèvre,2025-01-11,HTG,386,791.7405445468829,lb,305611.8501950968
141,141,65,,Viande de bovin,2026-09-17,HTG,4359,636.6165762117322,lb,2775011.6557069407
142,142,221,,Viande de chèvre,2026-06-08,HTG,386,791.7405445468829,lb,305611.8501950968
143,143,221,,Viande de mouton,2027-08-21,HTG,1548,661.9540283847722,lb,1024704.8359396274
144,144,116,,Viande de chèvre,2024-02-28,HTG,386,791.7405445468829,lb,305611.8501950968
145,145,59,,Viande de bovin,2025-10-26,HTG,4359,636.6165762117322,lb,2775011.6557069407
146,146,110,,Oeufs,2025-01-13,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
147,147,209,,Viande de bovin,2025-08-31,HTG,4359,636.6165762117322,lb,2775011.6557069407
148,148,124,,Lait de vache,2024-10-11,HTG,10,549.9283637198047,gallon,5499.283637198047
149,149,132,,Lait de vache,2024-04-28,HTG,10,549.9283637198047,gallon,5499.283637198047
150,150,225,,Oeufs,2026-07-30,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
151,151,45,,Bovin entier,2027-12-27,HTG,11,97964.05501771526,animal,1077604.6051948678
152,152,219,,Mouton entier,2026-04-15,HTG,23,28517.43567928129,animal,655901.0206234697
153,153,3,,Lait de vache,2026-11-11,HTG,10,549.9283637198047,gallon,5499.283637198047
154,154,185,,Oeufs,2027-05-29,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
155,155,77,,Viande de chèvre,2025-08-26,HTG,386,791.7405445468829,lb,305611.8501950968
156,156,232,,Mouton entier,2027-01-25,HTG,23,28517.43567928129,animal,655901.0206234697
157,157,39,,Oeufs,2026-06-12,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
158,158,199,,Mouton entier,2027-07-05,HTG,23,28517.43567928129,animal,655901.0206234697
159,159,88,,Bovin entier,2024-08-13,HTG,11,97964.05501771526,animal,1077604.6051948678
160,160,79,,Viande de chèvre,2027-10-15,HTG,386,791.7405445468829,lb,305611.8501950968
161,161,147,,Bovin entier,2025-01-05,HTG,11,97964.05501771526,animal,1077604.6051948678
162,162,159,,Viande de chèvre,2025-02-03,HTG,386,791.7405445468829,lb,305611.8501950968
163,163,215,,Bovin entier,2026-04-04,HTG,11,97964.05501771526,animal,1077604.6051948678
164,164,235,,Viande de chèvre,2025-05-28,HTG,386,791.7405445468829,lb,305611.8501950968
165,165,227,,Viande de bovin,2027-01-17,HTG,4359,636.6165762117322,lb,2775011.6557069407
166,166,104,,Bovin entier,2027-05-23,HTG,11,97964.05501771526,animal,1077604.6051948678
167,167,204,,Bovin entier,2025-01-12,HTG,11,97964.05501771526,animal,1077604.6051948678
168,168,214,,Viande de mouton,2025-11-11,HTG,1548,661.9540283847722,lb,1024704.8359396274
169,169,77,,Lait de vache,2027-02-03,HTG,10,549.9283637198047,gallon,5499.283637198047
170,170,133,,Bovin entier,2024-11-19,HTG,11,97964.05501771526,animal,1077604.6051948678
171,171,53,,Volaille,2024-05-03,HTG,4339,801.2820040693447,animal,3476762.6156568867
172,172,11,,Viande de mouton,2025-08-08,HTG,1548,661.9540283847722,lb,1024704.8359396274
173,173,91,,Volaille,2027-01-29,HTG,4339,801.2820040693447,animal,3476762.6156568867
174,174,144,,Mouton entier,2024-02-03,HTG,23,28517.43567928129,animal,655901.0206234697
175,175,127,,Lait de vache,2027-03-30,HTG,10,549.9283637198047,gallon,5499.283637198047
176,176,64,,Oeufs,2025-04-18,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
177,177,190,,Viande de mouton,2027-09-13,HTG,1548,661.9540283847722,lb,1024704.8359396274
178,178,221,,Bovin entier,2024-03-01,HTG,11,97964.05501771526,animal,1077604.6051948678
179,179,200,,Bovin entier,2025-12-04,HTG,11,97964.05501771526,animal,1077604.6051948678
180,180,135,,Viande de mouton,2025-03-22,HTG,1548,661.9540283847722,lb,1024704.8359396274
181,181,6,,Mouton entier,2024-01-10,HTG,23,28517.43567928129,animal,655901.0206234697
182,182,81,,Volaille,2024-03-21,HTG,4339,801.2820040693447,animal,3476762.6156568867
183,183,218,,Mouton entier,2027-01-06,HTG,23,28517.43567928129,animal,655901.0206234697
184,184,228,,Volaille,2025-02-15,HTG,4339,801.2820040693447,animal,3476762.6156568867
185,185,220,,Mouton entier,2026-06-02,HTG,23,28517.43567928129,animal,655901.0206234697
186,186,29,,Mouton entier,2027-09-08,HTG,23,28517.43567928129,animal,655901.0206234697
187,187,200,,Viande de mouton,2027-11-05,HTG,1548,661.9540283847722,lb,1024704.8359396274
188,188,52,,Oeufs,2024-12-06,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
189,189,99,,Viande de bovin,2027-01-22,HTG,4359,636.6165762117322,lb,2775011.6557069407
190,190,48,,Bovin entier,2024-01-18,HTG,11,97964.05501771526,animal,1077604.6051948678
191,191,30,,Viande de mouton,2027-03-30,HTG,1548,661.9540283847722,lb,1024704.8359396274
192,192,153,,Mouton entier,2024-06-19,HTG,23,28517.43567928129,animal,655901.0206234697
193,193,176,,Viande de bovin,2026-09-21,HTG,4359,636.6165762117322,lb,2775011.6557069407
194,194,158,,Oeufs,2025-05-29,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
195,195,34,,Volaille,2025-03-01,HTG,4339,801.2820040693447,animal,3476762.6156568867
196,196,40,,Viande de chèvre,2027-10-30,HTG,386,791.7405445468829,lb,305611.8501950968
197,197,199,,Oeufs,2027-11-06,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
198,198,96,,Mouton entier,2027-09-27,HTG,23,28517.43567928129,animal,655901.0206234697
199,199,90,,Viande de bovin,2027-06-16,HTG,4359,636.6165762117322,lb,2775011.6557069407
200,200,234,,Mouton entier,2025-08-06,HTG,23,28517.43567928129,animal,655901.0206234697
201,201,197,,Oeufs,2024-02-19,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
202,202,20,,Mouton entier,2025-12-15,HTG,23,28517.43567928129,animal,655901.0206234697
203,203,135,,Lait de vache,2027-05-06,HTG,10,549.9283637198047,gallon,5499.283637198047
204,204,71,,Viande de mouton,2025-03-19,HTG,1548,661.9540283847722,lb,1024704.8359396274
205,205,25,,Viande de bovin,2027-06-25,HTG,4359,636.6165762117322,lb,2775011.6557069407
206,206,57,,Lait de vache,2024-09-24,HTG,10,549.9283637198047,gallon,5499.283637198047
207,207,108,,Mouton entier,2026-07-31,HTG,23,28517.43567928129,animal,655901.0206234697
208,208,226,,Viande de bovin,2024-02-19,HTG,4359,636.6165762117322,lb,2775011.6557069407
209,209,129,,Mouton entier,2027-09-16,HTG,23,28517.43567928129,animal,655901.0206234697
210,210,35,,Mouton entier,2026-03-07,HTG,23,28517.43567928129,animal,655901.0206234697
211,211,96,,Viande de bovin,2025-09-21,HTG,4359,636.6165762117322,lb,2775011.6557069407
212,212,234,,Lait de vache,2026-02-11,HTG,10,549.9283637198047,gallon,5499.283637198047
213,213,121,,Bovin entier,2027-12-28,HTG,11,97964.05501771526,animal,1077604.6051948678
214,214,218,,Mouton entier,2024-01-29,HTG,23,28517.43567928129,animal,655901.0206234697
215,215,204,,Oeufs,2024-12-28,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
216,216,59,,Oeufs,2024-05-24,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
217,217,87,,Lait de vache,2024-12-20,HTG,10,549.9283637198047,gallon,5499.283637198047
218,218,186,,Bovin entier,2024-07-13,HTG,11,97964.05501771526,animal,1077604.6051948678
219,219,109,,Lait de vache,2024-06-30,HTG,10,549.9283637198047,gallon,5499.283637198047
220,220,68,,Oeufs,2027-02-28,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
221,221,143,,Viande de chèvre,2026-04-17,HTG,386,791.7405445468829,lb,305611.8501950968
222,222,138,,Bovin entier,2025-11-29,HTG,11,97964.05501771526,animal,1077604.6051948678
223,223,19,,Viande de chèvre,2024-10-15,HTG,386,791.7405445468829,lb,305611.8501950968
224,224,223,,Viande de bovin,2027-02-25,HTG,4359,636.6165762117322,lb,2775011.6557069407
225,225,26,,Bovin entier,2024-09-25,HTG,11,97964.05501771526,animal,1077604.6051948678
226,226,40,,Bovin entier,2026-07-14,HTG,11,97964.05501771526,animal,1077604.6051948678
227,227,181,,Viande de chèvre,2026-10-30,HTG,386,791.7405445468829,lb,305611.8501950968
228,228,24,,Volaille,2027-05-07,HTG,4339,801.2820040693447,animal,3476762.6156568867
229,229,205,,Oeufs,2025-06-13,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
230,230,32,,Lait de vache,2024-11-22,HTG,10,549.9283637198047,gallon,5499.283637198047
231,231,195,,Viande de mouton,2027-07-03,HTG,1548,661.9540283847722,lb,1024704.8359396274
232,232,104,,Viande de mouton,2025-08-29,HTG,1548,661.9540283847722,lb,1024704.8359396274
233,233,44,,Viande de chèvre,2026-10-04,HTG,386,791.7405445468829,lb,305611.8501950968
234,234,50,,Viande de chèvre,2027-05-23,HTG,386,791.7405445468829,lb,305611.8501950968
235,235,103,,Viande de bovin,2024-01-14,HTG,4359,636.6165762117322,lb,2775011.6557069407
236,236,59,,Viande de mouton,2026-10-17,HTG,1548,661.9540283847722,lb,1024704.8359396274
237,237,155,,Viande de chèvre,2026-10-17,HTG,386,791.7405445468829,lb,305611.8501950968
238,238,49,,Lait de vache,2025-11-19,HTG,10,549.9283637198047,gallon,5499.283637198047
239,239,126,,Viande de bovin,2027-02-23,HTG,4359,636.6165762117322,lb,2775011.6557069407
240,240,50,,Mouton entier,2025-12-16,HTG,23,28517.43567928129,animal,655901.0206234697
241,241,206,,Viande de bovin,2025-02-25,HTG,4359,636.6165762117322,lb,2775011.6557069407
242,242,185,,Viande de mouton,2024-05-23,HTG,1548,661.9540283847722,lb,1024704.8359396274
243,243,90,,Viande de bovin,2027-11-14,HTG,4359,636.6165762117322,lb,2775011.6557069407
244,244,58,,Lait de vache,2026-07-01,HTG,10,549.9283637198047,gallon,5499.283637198047
245,245,124,,Viande de mouton,2026-09-02,HTG,1548,661.9540283847722,lb,1024704.8359396274
246,246,54,,Lait de vache,2026-09-03,HTG,10,549.9283637198047,gallon,5499.283637198047
247,247,74,,Oeufs,2024-01-10,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
248,248,46,,Oeufs,2027-10-13,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
249,249,119,,Viande de mouton,2026-11-24,HTG,1548,661.9540283847722,lb,1024704.8359396274
250,250,127,,Bovin entier,2025-04-09,HTG,11,97964.05501771526,animal,1077604.6051948678
251,251,62,,Viande de bovin,2025-04-28,HTG,4359,636.6165762117322,lb,2775011.6557069407
252,252,5,,Bovin entier,2025-06-04,HTG,11,97964.05501771526,animal,1077604.6051948678
253,253,43,,Bovin entier,2027-01-26,HTG,11,97964.05501771526,animal,1077604.6051948678
254,254,33,,Lait de vache,2024-09-29,HTG,10,549.9283637198047,gallon,5499.283637198047
255,255,159,,Bovin entier,2025-05-23,HTG,11,97964.05501771526,animal,1077604.6051948678
256,256,137,,Viande de chèvre,2026-04-03,HTG,386,791.7405445468829,lb,305611.8501950968
257,257,111,,Bovin entier,2027-09-13,HTG,11,97964.05501771526,animal,1077604.6051948678
258,258,81,,Bovin entier,2025-07-06,HTG,11,97964.05501771526,animal,1077604.6051948678
259,259,219,,Viande de chèvre,2025-01-12,HTG,386,791.7405445468829,lb,305611.8501950968
260,260,124,,Lait de vache,2027-05-06,HTG,10,549.9283637198047,gallon,5499.283637198047
261,261,163,,Viande de mouton,2027-12-16,HTG,1548,661.9540283847722,lb,1024704.8359396274
262,262,57,,Viande de chèvre,2027-02-01,HTG,386,791.7405445468829,lb,305611.8501950968
263,263,86,,Bovin entier,2025-09-20,HTG,11,97964.05501771526,animal,1077604.6051948678
264,264,199,,Volaille,2024-05-19,HTG,4339,801.2820040693447,animal,3476762.6156568867
265,265,6,,Bovin entier,2025-10-06,HTG,11,97964.05501771526,animal,1077604.6051948678
266,266,108,,Viande de mouton,2026-05-20,HTG,1548,661.9540283847722,lb,1024704.8359396274
267,267,97,,Viande de bovin,2026-04-25,HTG,4359,636.6165762117322,lb,2775011.6557069407
268,268,137,,Viande de mouton,2026-12-17,HTG,1548,661.9540283847722,lb,1024704.8359396274
269,269,55,,Viande de chèvre,2025-04-06,HTG,386,791.7405445468829,lb,305611.8501950968
270,270,154,,Volaille,2026-12-13,HTG,4339,801.2820040693447,animal,3476762.6156568867
271,271,185,,Viande de mouton,2025-07-14,HTG,1548,661.9540283847722,lb,1024704.8359396274
272,272,67,,Mouton entier,2025-02-22,HTG,23,28517.43567928129,animal,655901.0206234697
273,273,214,,Oeufs,2026-02-28,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
274,274,159,,Viande de mouton,2027-03-17,HTG,1548,661.9540283847722,lb,1024704.8359396274
275,275,184,,Viande de bovin,2025-10-28,HTG,4359,636.6165762117322,lb,2775011.6557069407
276,276,53,,Bovin entier,2025-09-28,HTG,11,97964.05501771526,animal,1077604.6051948678
277,277,96,,Oeufs,2024-11-19,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
278,278,121,,Bovin entier,2027-05-25,HTG,11,97964.05501771526,animal,1077604.6051948678
279,279,210,,Lait de vache,2024-12-25,HTG,10,549.9283637198047,gallon,5499.283637198047
280,280,155,,Viande de bovin,2027-10-29,HTG,4359,636.6165762117322,lb,2775011.6557069407
281,281,229,,Mouton entier,2024-11-06,HTG,23,28517.43567928129,animal,655901.0206234697
282,282,131,,Viande de bovin,2025-02-15,HTG,4359,636.6165762117322,lb,2775011.6557069407
283,283,74,,Oeufs,2026-10-01,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
284,284,35,,Mouton entier,2027-11-10,HTG,23,28517.43567928129,animal,655901.0206234697
285,285,11,,Viande de chèvre,2025-10-31,HTG,386,791.7405445468829,lb,305611.8501950968
286,286,39,,Viande de chèvre,2024-01-04,HTG,386,791.7405445468829,lb,305611.8501950968
287,287,65,,Oeufs,2027-07-10,HTG,9785,171.65130649383192,douzaine,1679608.0340421454
288,288,154,,Volaille,2027-10-22,HTG,4339,801.2820040693447,animal,3476762.6156568867
289,289,192,,Viande de chèvre,2027-12-10,HTG,386,791.7405445468829,lb,305611.8501950968
290,290,73,,Lait de vache,2027-02-03,HTG,10,549.9283637198047,gallon,5499.283637198047
