,id,partner_id,participant_id,type_of_product,date,currency,qty,unit_price,unit,total
47,47,30,,Lait de vache,2024-09-16,HTG,42,547.8969931691056,gallon,23011.673713102435
48,48,222,,Volaille,2024-08-21,HTG,2089,797.4025087866125,animal,1665773.8408552336
49,49,74,,Mouton entier,2025-04-05,HTG,20,29987.61945534993,animal,599752.3891069986
50,50,216,,Oeufs,2024-09-14,HTG,3265,151.26743129801147,douzaine,493888.1631880075
51,51,42,,Viande de chèvre,2026-07-26,HTG,3256,724.8148524142908,lb,2359997.159460931
52,52,5,,Viande de bovin,2024-07-02,HTG,4013,596.889820232721,lb,2395318.8485939093
53,53,50,,Volaille,2025-02-20,HTG,2089,797.4025087866125,animal,1665773.8408552336
54,54,136,,Bovin entier,2025-07-15,HTG,13,218985.65404711274,animal,2846813.5026124655
55,55,30,,Viande de bovin,2025-05-22,HTG,4013,596.889820232721,lb,2395318.8485939093
56,56,131,,Viande de mouton,2027-05-08,HTG,706,586.433542452855,lb,414022.0809717156
57,57,197,,Viande de mouton,2024-02-09,HTG,706,586.433542452855,lb,414022.0809717156
58,58,148,,Viande de chèvre,2025-12-12,HTG,3256,724.8148524142908,lb,2359997.159460931
59,59,150,,Viande de bovin,2025-04-29,HTG,4013,596.889820232721,lb,2395318.8485939093
60,60,169,,Mouton entier,2027-12-16,HTG,20,29987.61945534993,animal,599752.3891069986
61,61,116,,Viande de chèvre,2024-07-10,HTG,3256,724.8148524142908,lb,2359997.159460931
62,62,102,,Lait de vache,2024-04-05,HTG,42,547.8969931691056,gallon,23011.673713102435
63,63,56,,Viande de chèvre,2024-05-21,HTG,3256,724.8148524142908,lb,2359997.159460931
64,64,150,,Volaille,2027-12-11,HTG,2089,797.4025087866125,animal,1665773.8408552336
65,65,72,,Oeufs,2027-02-14,HTG,3265,151.26743129801147,douzaine,493888.1631880075
66,66,169,,Oeufs,2026-01-07,HTG,3265,151.26743129801147,douzaine,493888.1631880075
67,67,66,,Viande de chèvre,2026-10-03,HTG,3256,724.8148524142908,lb,2359997.159460931
68,68,2,,Viande de mouton,2027-03-08,HTG,706,586.433542452855,lb,414022.0809717156
69,69,151,,Volaille,2025-05-09,HTG,2089,797.4025087866125,animal,1665773.8408552336
70,70,235,,Mouton entier,2025-02-05,HTG,20,29987.61945534993,animal,599752.3891069986
71,71,43,,Volaille,2024-06-17,HTG,2089,797.4025087866125,animal,1665773.8408552336
72,72,36,,Oeufs,2027-11-23,HTG,3265,151.26743129801147,douzaine,493888.1631880075
73,73,157,,Oeufs,2024-06-26,HTG,3265,151.26743129801147,douzaine,493888.1631880075
74,74,42,,Lait de vache,2024-09-06,HTG,42,547.8969931691056,gallon,23011.673713102435
75,75,134,,Volaille,2025-07-03,HTG,2089,797.4025087866125,animal,1665773.8408552336
76,76,81,,Viande de mouton,2026-11-25,HTG,706,586.433542452855,lb,414022.0809717156
77,77,175,,Volaille,2026-01-01,HTG,2089,797.4025087866125,animal,1665773.8408552336
78,78,65,,Oeufs,2026-05-09,HTG,3265,151.26743129801147,douzaine,493888.1631880075
79,79,229,,Bovin entier,2026-11-03,HTG,13,218985.65404711274,animal,2846813.5026124655
80,80,19,,Bovin entier,2026-07-03,HTG,13,218985.65404711274,animal,2846813.5026124655
81,81,235,,Lait de vache,2026-03-19,HTG,42,547.8969931691056,gallon,23011.673713102435
82,82,228,,Oeufs,2024-09-17,HTG,3265,151.26743129801147,douzaine,493888.1631880075
83,83,21,,Oeufs,2026-09-13,HTG,3265,151.26743129801147,douzaine,493888.1631880075
84,84,165,,Bovin entier,2026-05-02,HTG,13,218985.65404711274,animal,2846813.5026124655
85,85,200,,Viande de bovin,2027-03-26,HTG,4013,596.889820232721,lb,2395318.8485939093
86,86,17,,Mouton entier,2027-01-08,HTG,20,29987.61945534993,animal,599752.3891069986
87,87,86,,Viande de chèvre,2025-12-22,HTG,3256,724.8148524142908,lb,2359997.159460931
88,88,94,,Lait de vache,2027-06-11,HTG,42,547.8969931691056,gallon,23011.673713102435
89,89,140,,Mouton entier,2027-05-12,HTG,20,29987.61945534993,animal,599752.3891069986
90,90,176,,Mouton entier,2024-10-13,HTG,20,29987.61945534993,animal,599752.3891069986
91,91,197,,Mouton entier,2025-10-15,HTG,20,29987.61945534993,animal,599752.3891069986
92,92,224,,Oeufs,2026-10-17,HTG,3265,151.26743129801147,douzaine,493888.1631880075
93,93,43,,Viande de chèvre,2024-01-17,HTG,3256,724.8148524142908,lb,2359997.159460931
94,94,209,,Bovin entier,2024-07-18,HTG,13,218985.65404711274,animal,2846813.5026124655
95,95,93,,Bovin entier,2024-11-05,HTG,13,218985.65404711274,animal,2846813.5026124655
96,96,89,,Viande de chèvre,2025-12-16,HTG,3256,724.8148524142908,lb,2359997.159460931
97,97,29,,Bovin entier,2025-09-03,HTG,13,218985.65404711274,animal,2846813.5026124655
98,98,219,,Volaille,2027-12-19,HTG,2089,797.4025087866125,animal,1665773.8408552336
99,99,32,,Oeufs,2027-09-24,HTG,3265,151.26743129801147,douzaine,493888.1631880075
100,100,178,,Oeufs,2025-01-13,HTG,3265,151.26743129801147,douzaine,493888.1631880075
101,101,144,,Viande de mouton,2026-04-12,HTG,706,586.433542452855,lb,414022.0809717156
102,102,155,,Viande de bovin,2024-07-27,HTG,4013,596.889820232721,lb,2395318.8485939093
103,103,42,,Viande de bovin,2025-07-19,HTG,4013,596.889820232721,lb,2395318.8485939093
104,104,18,,Bovin entier,2027-08-08,HTG,13,218985.65404711274,animal,2846813.5026124655
105,105,235,,Viande de bovin,2025-10-04,HTG,4013,596.889820232721,lb,2395318.8485939093
106,106,154,,Viande de mouton,2027-01-26,HTG,706,586.433542452855,lb,414022.0809717156
107,107,45,,Oeufs,2024-11-08,HTG,3265,151.26743129801147,douzaine,493888.1631880075
108,108,43,,Viande de bovin,2027-01-01,HTG,4013,596.889820232721,lb,2395318.8485939093
109,109,157,,Viande de bovin,2027-12-16,HTG,4013,596.889820232721,lb,2395318.8485939093
110,110,11,,Volaille,2026-06-22,HTG,2089,797.4025087866125,animal,1665773.8408552336
111,111,54,,Mouton entier,2025-11-10,HTG,20,29987.61945534993,animal,599752.3891069986
112,112,33,,Volaille,2027-08-30,HTG,2089,797.4025087866125,animal,1665773.8408552336
113,113,202,,Mouton entier,2025-05-18,HTG,20,29987.61945534993,animal,599752.3891069986
114,114,42,,Lait de vache,2027-04-09,HTG,42,547.8969931691056,gallon,23011.673713102435
115,115,200,,Viande de chèvre,2026-02-08,HTG,3256,724.8148524142908,lb,2359997.159460931
116,116,116,,Viande de bovin,2026-04-24,HTG,4013,596.889820232721,lb,2395318.8485939093
117,117,150,,Viande de mouton,2024-11-25,HTG,706,586.433542452855,lb,414022.0809717156
118,118,37,,Viande de chèvre,2026-10-11,HTG,3256,724.8148524142908,lb,2359997.159460931
119,119,171,,Viande de mouton,2024-09-22,HTG,706,586.433542452855,lb,414022.0809717156
120,120,117,,Volaille,2024-04-30,HTG,2089,797.4025087866125,animal,1665773.8408552336
121,121,118,,Viande de chèvre,2026-04-02,HTG,3256,724.8148524142908,lb,2359997.159460931
122,122,23,,Viande de mouton,2025-06-07,HTG,706,586.433542452855,lb,414022.0809717156
123,123,167,,Mouton entier,2026-02-20,HTG,20,29987.61945534993,animal,599752.3891069986
124,124,29,,Oeufs,2024-01-07,HTG,3265,151.26743129801147,douzaine,493888.1631880075
125,125,1,,Viande de chèvre,2025-10-03,HTG,3256,724.8148524142908,lb,2359997.159460931
126,126,220,,Bovin entier,2025-10-28,HTG,13,218985.65404711274,animal,2846813.5026124655
127,127,229,,Viande de chèvre,2027-07-15,HTG,3256,724.8148524142908,lb,2359997.159460931
128,128,169,,Viande de bovin,2025-04-09,HTG,4013,596.889820232721,lb,2395318.8485939093
129,129,94,,Oeufs,2027-10-18,HTG,3265,151.26743129801147,douzaine,493888.1631880075
130,130,10,,Lait de vache,2025-04-03,HTG,42,547.8969931691056,gallon,23011.673713102435
131,131,71,,Lait de vache,2025-05-22,HTG,42,547.8969931691056,gallon,23011.673713102435
132,132,16,,Oeufs,2026-11-10,HTG,3265,151.26743129801147,douzaine,493888.1631880075
133,133,152,,Viande de mouton,2026-04-07,HTG,706,586.433542452855,lb,414022.0809717156
134,134,162,,Oeufs,2025-11-29,HTG,3265,151.26743129801147,douzaine,493888.1631880075
135,135,72,,Viande de chèvre,2024-09-05,HTG,3256,724.8148524142908,lb,2359997.159460931
136,136,131,,Oeufs,2026-04-22,HTG,3265,151.26743129801147,douzaine,493888.1631880075
137,137,101,,Viande de chèvre,2025-08-26,HTG,3256,724.8148524142908,lb,2359997.159460931
138,138,91,,Oeufs,2026-06-12,HTG,3265,151.26743129801147,douzaine,493888.1631880075
139,139,139,,Viande de bovin,2024-02-27,HTG,4013,596.889820232721,lb,2395318.8485939093
140,140,143,,Lait de vache,2025-10-11,HTG,42,547.8969931691056,gallon,23011.673713102435
141,141,170,,Volaille,2024-01-29,HTG,2089,797.4025087866125,animal,1665773.8408552336
142,142,235,,Viande de chèvre,2025-07-19,HTG,3256,724.8148524142908,lb,2359997.159460931
143,143,38,,Mouton entier,2025-02-12,HTG,20,29987.61945534993,animal,599752.3891069986
144,144,49,,Volaille,2026-02-24,HTG,2089,797.4025087866125,animal,1665773.8408552336
145,145,125,,Lait de vache,2027-09-28,HTG,42,547.8969931691056,gallon,23011.673713102435
146,146,134,,Viande de bovin,2026-07-05,HTG,4013,596.889820232721,lb,2395318.8485939093
147,147,104,,Lait de vache,2026-06-13,HTG,42,547.8969931691056,gallon,23011.673713102435
148,148,22,,Lait de vache,2024-10-01,HTG,42,547.8969931691056,gallon,23011.673713102435
149,149,121,,Mouton entier,2024-11-21,HTG,20,29987.61945534993,animal,599752.3891069986
150,150,229,,Bovin entier,2026-06-28,HTG,13,218985.65404711274,animal,2846813.5026124655
151,151,163,,Lait de vache,2026-03-19,HTG,42,547.8969931691056,gallon,23011.673713102435
152,152,116,,Volaille,2027-10-29,HTG,2089,797.4025087866125,animal,1665773.8408552336
153,153,11,,Viande de bovin,2026-02-14,HTG,4013,596.889820232721,lb,2395318.8485939093
154,154,196,,Mouton entier,2026-02-02,HTG,20,29987.61945534993,animal,599752.3891069986
155,155,34,,Lait de vache,2026-08-17,HTG,42,547.8969931691056,gallon,23011.673713102435
156,156,64,,Viande de mouton,2024-11-12,HTG,706,586.433542452855,lb,414022.0809717156
157,157,61,,Bovin entier,2027-11-01,HTG,13,218985.65404711274,animal,2846813.5026124655
158,158,14,,Lait de vache,2026-03-29,HTG,42,547.8969931691056,gallon,23011.673713102435
159,159,119,,Lait de vache,2027-11-04,HTG,42,547.8969931691056,gallon,23011.673713102435
160,160,97,,Bovin entier,2024-08-16,HTG,13,218985.65404711274,animal,2846813.5026124655
161,161,130,,Viande de mouton,2027-01-28,HTG,706,586.433542452855,lb,414022.0809717156
162,162,132,,Viande de bovin,2024-12-01,HTG,4013,596.889820232721,lb,2395318.8485939093
163,163,166,,Mouton entier,2024-01-22,HTG,20,29987.61945534993,animal,599752.3891069986
164,164,78,,Bovin entier,2026-12-24,HTG,13,218985.65404711274,animal,2846813.5026124655
165,165,18,,Lait de vache,2025-11-08,HTG,42,547.8969931691056,gallon,23011.673713102435
166,166,112,,Viande de chèvre,2024-11-16,HTG,3256,724.8148524142908,lb,2359997.159460931
167,167,87,,Viande de bovin,2024-02-20,HTG,4013,596.889820232721,lb,2395318.8485939093
168,168,86,,Viande de mouton,2027-07-12,HTG,706,586.433542452855,lb,414022.0809717156
169,169,106,,Oeufs,2027-01-28,HTG,3265,151.26743129801147,douzaine,493888.1631880075
170,170,111,,Volaille,2026-12-13,HTG,2089,797.4025087866125,animal,1665773.8408552336
171,171,227,,Viande de mouton,2025-03-06,HTG,706,586.433542452855,lb,414022.0809717156
172,172,92,,Viande de bovin,2024-09-05,HTG,4013,596.889820232721,lb,2395318.8485939093
173,173,214,,Volaille,2024-06-26,HTG,2089,797.4025087866125,animal,1665773.8408552336
174,174,116,,Mouton entier,2024-04-14,HTG,20,29987.61945534993,animal,599752.3891069986
175,175,18,,Viande de mouton,2025-06-28,HTG,706,586.433542452855,lb,414022.0809717156
176,176,111,,Lait de vache,2026-08-07,HTG,42,547.8969931691056,gallon,23011.673713102435
177,177,45,,Bovin entier,2026-08-05,HTG,13,218985.65404711274,animal,2846813.5026124655
178,178,24,,Lait de vache,2025-10-04,HTG,42,547.8969931691056,gallon,23011.673713102435
179,179,1,,Oeufs,2025-07-29,HTG,3265,151.26743129801147,douzaine,493888.1631880075
180,180,230,,Viande de chèvre,2024-06-21,HTG,3256,724.8148524142908,lb,2359997.159460931
181,181,112,,Bovin entier,2025-12-22,HTG,13,218985.65404711274,animal,2846813.5026124655
182,182,191,,Viande de mouton,2024-03-18,HTG,706,586.433542452855,lb,414022.0809717156
183,183,97,,Bovin entier,2024-05-11,HTG,13,218985.65404711274,animal,2846813.5026124655
184,184,58,,Viande de mouton,2025-02-02,HTG,706,586.433542452855,lb,414022.0809717156
185,185,210,,Lait de vache,2026-06-10,HTG,42,547.8969931691056,gallon,23011.673713102435
186,186,133,,Bovin entier,2026-09-10,HTG,13,218985.65404711274,animal,2846813.5026124655
187,187,118,,Bovin entier,2025-08-09,HTG,13,218985.65404711274,animal,2846813.5026124655
188,188,180,,Viande de mouton,2026-12-22,HTG,706,586.433542452855,lb,414022.0809717156
189,189,194,,Viande de chèvre,2026-06-07,HTG,3256,724.8148524142908,lb,2359997.159460931
190,190,233,,Volaille,2027-02-23,HTG,2089,797.4025087866125,animal,1665773.8408552336
191,191,24,,Viande de mouton,2024-05-07,HTG,706,586.433542452855,lb,414022.0809717156
192,192,13,,Viande de bovin,2024-08-20,HTG,4013,596.889820232721,lb,2395318.8485939093
193,193,113,,Mouton entier,2025-02-26,HTG,20,29987.61945534993,animal,599752.3891069986
194,194,157,,Lait de vache,2027-09-19,HTG,42,547.8969931691056,gallon,23011.673713102435
195,195,87,,Volaille,2025-04-18,HTG,2089,797.4025087866125,animal,1665773.8408552336
196,196,177,,Viande de mouton,2024-05-03,HTG,706,586.433542452855,lb,414022.0809717156
197,197,100,,Viande de mouton,2024-03-23,HTG,706,586.433542452855,lb,414022.0809717156
198,198,69,,Viande de chèvre,2025-03-23,HTG,3256,724.8148524142908,lb,2359997.159460931
199,199,163,,Bovin entier,2026-03-27,HTG,13,218985.65404711274,animal,2846813.5026124655
200,200,159,,Volaille,2027-12-19,HTG,2089,797.4025087866125,animal,1665773.8408552336
201,201,90,,Viande de mouton,2025-05-08,HTG,706,586.433542452855,lb,414022.0809717156
202,202,124,,Viande de chèvre,2024-12-23,HTG,3256,724.8148524142908,lb,2359997.159460931
203,203,233,,Viande de bovin,2027-03-26,HTG,4013,596.889820232721,lb,2395318.8485939093
204,204,128,,Oeufs,2024-03-11,HTG,3265,151.26743129801147,douzaine,493888.1631880075
205,205,58,,Viande de chèvre,2025-01-25,HTG,3256,724.8148524142908,lb,2359997.159460931
206,206,10,,Bovin entier,2025-09-14,HTG,13,218985.65404711274,animal,2846813.5026124655
207,207,123,,Viande de bovin,2027-07-16,HTG,4013,596.889820232721,lb,2395318.8485939093
208,208,166,,Bovin entier,2026-11-24,HTG,13,218985.65404711274,animal,2846813.5026124655
209,209,179,,Viande de bovin,2024-06-07,HTG,4013,596.889820232721,lb,2395318.8485939093
210,210,80,,Oeufs,2025-04-06,HTG,3265,151.26743129801147,douzaine,493888.1631880075
211,211,199,,Viande de bovin,2024-07-30,HTG,4013,596.889820232721,lb,2395318.8485939093
212,212,8,,Viande de bovin,2024-05-11,HTG,4013,596.889820232721,lb,2395318.8485939093
213,213,34,,Bovin entier,2024-01-14,HTG,13,218985.65404711274,animal,2846813.5026124655
214,214,161,,Lait de vache,2027-12-09,HTG,42,547.8969931691056,gallon,23011.673713102435
215,215,118,,Mouton entier,2026-12-06,HTG,20,29987.61945534993,animal,599752.3891069986
216,216,39,,Viande de bovin,2026-05-20,HTG,4013,596.889820232721,lb,2395318.8485939093
217,217,205,,Mouton entier,2027-07-19,HTG,20,29987.61945534993,animal,599752.3891069986
218,218,192,,Viande de chèvre,2024-02-15,HTG,3256,724.8148524142908,lb,2359997.159460931
219,219,202,,Lait de vache,2025-06-03,HTG,42,547.8969931691056,gallon,23011.673713102435
220,220,84,,Viande de mouton,2027-04-18,HTG,706,586.433542452855,lb,414022.0809717156
221,221,112,,Viande de chèvre,2025-01-31,HTG,3256,724.8148524142908,lb,2359997.159460931
222,222,185,,Oeufs,2027-05-04,HTG,3265,151.26743129801147,douzaine,493888.1631880075
223,223,120,,Volaille,2026-01-19,HTG,2089,797.4025087866125,animal,1665773.8408552336
224,224,40,,Viande de bovin,2024-02-23,HTG,4013,596.889820232721,lb,2395318.8485939093
225,225,117,,Viande de bovin,2024-07-10,HTG,4013,596.889820232721,lb,2395318.8485939093
226,226,97,,Bovin entier,2025-06-03,HTG,13,218985.65404711274,animal,2846813.5026124655
227,227,198,,Viande de mouton,2027-03-07,HTG,706,586.433542452855,lb,414022.0809717156
228,228,169,,Viande de chèvre,2024-06-23,HTG,3256,724.8148524142908,lb,2359997.159460931
229,229,49,,Bovin entier,2024-04-26,HTG,13,218985.65404711274,animal,2846813.5026124655
230,230,167,,Viande de chèvre,2025-09-04,HTG,3256,724.8148524142908,lb,2359997.159460931
231,231,23,,Viande de chèvre,2025-07-20,HTG,3256,724.8148524142908,lb,2359997.159460931
232,232,174,,Lait de vache,2027-02-01,HTG,42,547.8969931691056,gallon,23011.673713102435
233,233,151,,Viande de bovin,2024-11-23,HTG,4013,596.889820232721,lb,2395318.8485939093
234,234,177,,Volaille,2026-05-15,HTG,2089,797.4025087866125,animal,1665773.8408552336
235,235,119,,Mouton entier,2025-06-07,HTG,20,29987.61945534993,animal,599752.3891069986
236,236,130,,Lait de vache,2026-01-22,HTG,42,547.8969931691056,gallon,23011.673713102435
237,237,59,,Volaille,2027-07-12,HTG,2089,797.4025087866125,animal,1665773.8408552336
238,238,38,,Oeufs,2025-10-18,HTG,3265,151.26743129801147,douzaine,493888.1631880075
239,239,154,,Bovin entier,2024-07-19,HTG,13,218985.65404711274,animal,2846813.5026124655
240,240,209,,Viande de bovin,2025-08-23,HTG,4013,596.889820232721,lb,2395318.8485939093
241,241,83,,Volaille,2027-11-15,HTG,2089,797.4025087866125,animal,1665773.8408552336
242,242,87,,Lait de vache,2026-09-24,HTG,42,547.8969931691056,gallon,23011.673713102435
243,243,10,,Volaille,2024-02-10,HTG,2089,797.4025087866125,animal,1665773.8408552336
244,244,52,,Viande de chèvre,2024-08-10,HTG,3256,724.8148524142908,lb,2359997.159460931
245,245,221,,Viande de chèvre,2027-12-13,HTG,3256,724.8148524142908,lb,2359997.159460931
246,246,149,,Mouton entier,2024-02-15,HTG,20,29987.61945534993,animal,599752.3891069986
247,247,163,,Volaille,2025-09-19,HTG,2089,797.4025087866125,animal,1665773.8408552336
248,248,220,,Viande de bovin,2026-03-01,HTG,4013,596.889820232721,lb,2395318.8485939093
249,249,68,,Mouton entier,2026-12-03,HTG,20,29987.61945534993,animal,599752.3891069986
250,250,203,,Oeufs,2025-08-06,HTG,3265,151.26743129801147,douzaine,493888.1631880075
251,251,225,,Viande de chèvre,2025-05-01,HTG,3256,724.8148524142908,lb,2359997.159460931
252,252,73,,Lait de vache,2024-08-29,HTG,42,547.8969931691056,gallon,23011.673713102435
253,253,108,,Lait de vache,2024-04-19,HTG,42,547.8969931691056,gallon,23011.673713102435
254,254,140,,Volaille,2027-09-11,HTG,2089,797.4025087866125,animal,1665773.8408552336
255,255,27,,Viande de mouton,2027-01-31,HTG,706,586.433542452855,lb,414022.0809717156
256,256,4,,Volaille,2024-09-20,HTG,2089,797.4025087866125,animal,1665773.8408552336
257,257,68,,Volaille,2026-10-01,HTG,2089,797.4025087866125,animal,1665773.8408552336
258,258,24,,Oeufs,2025-07-27,HTG,3265,151.26743129801147,douzaine,493888.1631880075
259,259,205,,Viande de mouton,2025-11-26,HTG,706,586.433542452855,lb,414022.0809717156
260,260,209,,Viande de mouton,2026-01-17,HTG,706,586.433542452855,lb,414022.0809717156
261,261,80,,Lait de vache,2026-07-31,HTG,42,547.8969931691056,gallon,23011.673713102435
262,262,77,,Volaille,2027-09-25,HTG,2089,797.4025087866125,animal,1665773.8408552336
263,263,141,,Bovin entier,2024-11-02,HTG,13,218985.65404711274,animal,2846813.5026124655
264,264,123,,Mouton entier,2027-01-11,HTG,20,29987.61945534993,animal,599752.3891069986
265,265,146,,Viande de bovin,2024-06-17,HTG,4013,596.889820232721,lb,2395318.8485939093
266,266,136,,Volaille,2024-01-24,HTG,2089,797.4025087866125,animal,1665773.8408552336
267,267,179,,Volaille,2027-05-14,HTG,2089,797.4025087866125,animal,1665773.8408552336
268,268,28,,Viande de mouton,2024-10-10,HTG,706,586.433542452855,lb,414022.0809717156
269,269,226,,Mouton entier,2026-10-25,HTG,20,29987.61945534993,animal,599752.3891069986
270,270,14,,Bovin entier,2025-07-25,HTG,13,218985.65404711274,animal,2846813.5026124655
271,271,31,,Viande de chèvre,2027-04-29,HTG,3256,724.8148524142908,lb,2359997.159460931
272,272,189,,Viande de mouton,2024-01-10,HTG,706,586.433542452855,lb,414022.0809717156
273,273,212,,Mouton entier,2026-10-14,HTG,20,29987.61945534993,animal,599752.3891069986
274,274,219,,Mouton entier,2025-06-27,HTG,20,29987.61945534993,animal,599752.3891069986
275,275,16,,Mouton entier,2026-05-08,HTG,20,29987.61945534993,animal,599752.3891069986
276,276,59,,Bovin entier,2025-08-12,HTG,13,218985.65404711274,animal,2846813.5026124655
277,277,204,,Lait de vache,2026-08-08,HTG,42,547.8969931691056,gallon,23011.673713102435
278,278,135,,Oeufs,2027-09-09,HTG,3265,151.26743129801147,douzaine,493888.1631880075
279,279,231,,Viande de mouton,2024-02-23,HTG,706,586.433542452855,lb,414022.0809717156
280,280,142,,Bovin entier,2024-11-03,HTG,13,218985.65404711274,animal,2846813.5026124655
281,281,13,,Volaille,2024-03-14,HTG,2089,797.4025087866125,animal,1665773.8408552336
282,282,229,,Mouton entier,2024-03-24,HTG,20,29987.61945534993,animal,599752.3891069986
283,283,27,,Bovin entier,2026-11-22,HTG,13,218985.65404711274,animal,2846813.5026124655
284,284,107,,Mouton entier,2024-05-29,HTG,20,29987.61945534993,animal,599752.3891069986
285,285,176,,Viande de chèvre,2025-02-20,HTG,3256,724.8148524142908,lb,2359997.159460931
286,286,182,,Bovin entier,2026-07-27,HTG,13,218985.65404711274,animal,2846813.5026124655
287,287,33,,Viande de bovin,2024-12-08,HTG,4013,596.889820232721,lb,2395318.8485939093
288,288,64,,Bovin entier,2026-08-16,HTG,13,218985.65404711274,animal,2846813.5026124655
289,289,91,,Viande de bovin,2025-11-02,HTG,4013,596.889820232721,lb,2395318.8485939093
290,290,69,,Viande de bovin,2027-02-04,HTG,4013,596.889820232721,lb,2395318.8485939093
291,291,102,,Volaille,2026-09-20,HTG,2089,797.4025087866125,animal,1665773.8408552336
292,292,201,,Volaille,2025-12-17,HTG,2089,797.4025087866125,animal,1665773.8408552336
293,293,88,,Viande de mouton,2026-11-11,HTG,706,586.433542452855,lb,414022.0809717156
294,294,64,,Volaille,2024-06-23,HTG,2089,797.4025087866125,animal,1665773.8408552336
