,id,partner_id,participant_id,type_of_product,date,currency,qty,unit_price,unit,total
44,44,67,,Volaille,2027-06-25,HTG,2140,1174.86862808986,animal,2514218.8641123003
45,45,222,,Oeufs,2027-12-29,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
46,46,206,,Lait de vache,2025-06-03,HTG,35,457.99052998246987,gallon,16029.668549386446
47,47,229,,Viande de mouton,2024-05-17,HTG,751,665.2146062778114,lb,499576.1693146364
48,48,24,,Lait de vache,2027-05-11,HTG,35,457.99052998246987,gallon,16029.668549386446
49,49,185,,Mouton entier,2026-10-04,HTG,9,30781.30023259574,animal,277031.70209336164
50,50,10,,Lait de vache,2027-12-04,HTG,35,457.99052998246987,gallon,16029.668549386446
51,51,220,,Lait de vache,2025-04-06,HTG,35,457.99052998246987,gallon,16029.668549386446
52,52,91,,Lait de vache,2024-08-31,HTG,35,457.99052998246987,gallon,16029.668549386446
53,53,161,,Bovin entier,2026-07-19,HTG,13,328284.7931701874,animal,4267702.311212436
54,54,63,,Bovin entier,2024-12-22,HTG,13,328284.7931701874,animal,4267702.311212436
55,55,77,,Volaille,2026-06-17,HTG,2140,1174.86862808986,animal,2514218.8641123003
56,56,222,,Lait de vache,2026-02-11,HTG,35,457.99052998246987,gallon,16029.668549386446
57,57,177,,Viande de bovin,2025-02-19,HTG,948,570.3403555027987,lb,540682.6570166532
58,58,127,,Oeufs,2025-09-13,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
59,59,47,,Oeufs,2027-07-16,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
60,60,62,,Volaille,2027-06-24,HTG,2140,1174.86862808986,animal,2514218.8641123003
61,61,109,,Oeufs,2025-11-24,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
62,62,216,,Lait de vache,2026-01-08,HTG,35,457.99052998246987,gallon,16029.668549386446
63,63,96,,Viande de chèvre,2024-10-15,HTG,157,767.2375393837561,lb,120456.29368324972
64,64,167,,Viande de mouton,2024-11-29,HTG,751,665.2146062778114,lb,499576.1693146364
65,65,7,,Viande de bovin,2024-05-23,HTG,948,570.3403555027987,lb,540682.6570166532
66,66,108,,Viande de bovin,2026-03-23,HTG,948,570.3403555027987,lb,540682.6570166532
67,67,231,,Viande de chèvre,2025-12-30,HTG,157,767.2375393837561,lb,120456.29368324972
68,68,125,,Bovin entier,2024-06-27,HTG,13,328284.7931701874,animal,4267702.311212436
69,69,57,,Viande de mouton,2025-05-19,HTG,751,665.2146062778114,lb,499576.1693146364
70,70,144,,Viande de chèvre,2024-05-12,HTG,157,767.2375393837561,lb,120456.29368324972
71,71,230,,Bovin entier,2025-08-29,HTG,13,328284.7931701874,animal,4267702.311212436
72,72,197,,Lait de vache,2026-07-04,HTG,35,457.99052998246987,gallon,16029.668549386446
73,73,229,,Mouton entier,2027-03-22,HTG,9,30781.30023259574,animal,277031.70209336164
74,74,138,,Mouton entier,2025-08-18,HTG,9,30781.30023259574,animal,277031.70209336164
75,75,129,,Volaille,2025-02-06,HTG,2140,1174.86862808986,animal,2514218.8641123003
76,76,73,,Viande de chèvre,2024-05-03,HTG,157,767.2375393837561,lb,120456.29368324972
77,77,173,,Oeufs,2025-07-09,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
78,78,108,,Lait de vache,2026-03-06,HTG,35,457.99052998246987,gallon,16029.668549386446
79,79,160,,Lait de vache,2027-04-03,HTG,35,457.99052998246987,gallon,16029.668549386446
80,80,99,,Oeufs,2025-03-26,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
81,81,49,,Lait de vache,2027-04-21,HTG,35,457.99052998246987,gallon,16029.668549386446
82,82,5,,Viande de bovin,2025-06-24,HTG,948,570.3403555027987,lb,540682.6570166532
83,83,194,,Lait de vache,2026-02-19,HTG,35,457.99052998246987,gallon,16029.668549386446
84,84,99,,Mouton entier,2027-07-19,HTG,9,30781.30023259574,animal,277031.70209336164
85,85,152,,Viande de bovin,2025-06-23,HTG,948,570.3403555027987,lb,540682.6570166532
86,86,95,,Bovin entier,2026-10-11,HTG,13,328284.7931701874,animal,4267702.311212436
87,87,124,,Bovin entier,2027-08-26,HTG,13,328284.7931701874,animal,4267702.311212436
88,88,19,,Bovin entier,2024-01-25,HTG,13,328284.7931701874,animal,4267702.311212436
89,89,148,,Lait de vache,2024-01-02,HTG,35,457.99052998246987,gallon,16029.668549386446
90,90,180,,Mouton entier,2024-10-27,HTG,9,30781.30023259574,animal,277031.70209336164
91,91,108,,Viande de chèvre,2024-09-18,HTG,157,767.2375393837561,lb,120456.29368324972
92,92,25,,Lait de vache,2027-03-27,HTG,35,457.99052998246987,gallon,16029.668549386446
93,93,7,,Volaille,2025-08-21,HTG,2140,1174.86862808986,animal,2514218.8641123003
94,94,168,,Volaille,2025-12-29,HTG,2140,1174.86862808986,animal,2514218.8641123003
95,95,119,,Volaille,2027-12-31,HTG,2140,1174.86862808986,animal,2514218.8641123003
96,96,234,,Viande de mouton,2025-05-02,HTG,751,665.2146062778114,lb,499576.1693146364
97,97,16,,Lait de vache,2027-07-20,HTG,35,457.99052998246987,gallon,16029.668549386446
98,98,3,,Lait de vache,2025-10-30,HTG,35,457.99052998246987,gallon,16029.668549386446
99,99,124,,Viande de mouton,2025-01-31,HTG,751,665.2146062778114,lb,499576.1693146364
100,100,46,,Mouton entier,2025-01-24,HTG,9,30781.30023259574,animal,277031.70209336164
101,101,114,,Volaille,2024-09-06,HTG,2140,1174.86862808986,animal,2514218.8641123003
102,102,65,,Lait de vache,2025-12-27,HTG,35,457.99052998246987,gallon,16029.668549386446
103,103,28,,Bovin entier,2025-03-23,HTG,13,328284.7931701874,animal,4267702.311212436
104,104,188,,Volaille,2025-03-27,HTG,2140,1174.86862808986,animal,2514218.8641123003
105,105,103,,Mouton entier,2026-06-23,HTG,9,30781.30023259574,animal,277031.70209336164
106,106,220,,Bovin entier,2024-05-01,HTG,13,328284.7931701874,animal,4267702.311212436
107,107,4,,Bovin entier,2026-07-23,HTG,13,328284.7931701874,animal,4267702.311212436
108,108,90,,Oeufs,2025-10-10,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
109,109,94,,Viande de chèvre,2024-09-25,HTG,157,767.2375393837561,lb,120456.29368324972
110,110,225,,Oeufs,2025-10-10,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
111,111,28,,Bovin entier,2024-06-23,HTG,13,328284.7931701874,animal,4267702.311212436
112,112,115,,Volaille,2027-01-15,HTG,2140,1174.86862808986,animal,2514218.8641123003
113,113,55,,Viande de bovin,2025-01-18,HTG,948,570.3403555027987,lb,540682.6570166532
114,114,199,,Oeufs,2025-12-14,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
115,115,200,,Oeufs,2026-02-06,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
116,116,87,,Lait de vache,2025-02-18,HTG,35,457.99052998246987,gallon,16029.668549386446
117,117,235,,Lait de vache,2027-05-27,HTG,35,457.99052998246987,gallon,16029.668549386446
118,118,99,,Volaille,2026-12-12,HTG,2140,1174.86862808986,animal,2514218.8641123003
119,119,189,,Oeufs,2024-06-24,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
120,120,204,,Viande de chèvre,2024-02-06,HTG,157,767.2375393837561,lb,120456.29368324972
121,121,143,,Oeufs,2024-03-14,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
122,122,87,,Viande de chèvre,2025-11-02,HTG,157,767.2375393837561,lb,120456.29368324972
123,123,50,,Mouton entier,2024-09-21,HTG,9,30781.30023259574,animal,277031.70209336164
124,124,32,,Lait de vache,2025-02-06,HTG,35,457.99052998246987,gallon,16029.668549386446
125,125,129,,Viande de bovin,2024-07-22,HTG,948,570.3403555027987,lb,540682.6570166532
126,126,27,,Lait de vache,2024-01-16,HTG,35,457.99052998246987,gallon,16029.668549386446
127,127,110,,Volaille,2027-08-05,HTG,2140,1174.86862808986,animal,2514218.8641123003
128,128,175,,Viande de chèvre,2026-05-29,HTG,157,767.2375393837561,lb,120456.29368324972
129,129,56,,Viande de bovin,2025-11-13,HTG,948,570.3403555027987,lb,540682.6570166532
130,130,137,,Volaille,2025-11-15,HTG,2140,1174.86862808986,animal,2514218.8641123003
131,131,23,,Oeufs,2027-05-13,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
132,132,34,,Viande de mouton,2027-02-19,HTG,751,665.2146062778114,lb,499576.1693146364
133,133,149,,Lait de vache,2025-07-29,HTG,35,457.99052998246987,gallon,16029.668549386446
134,134,134,,Mouton entier,2025-02-11,HTG,9,30781.30023259574,animal,277031.70209336164
135,135,141,,Viande de chèvre,2027-10-06,HTG,157,767.2375393837561,lb,120456.29368324972
136,136,46,,Lait de vache,2026-07-08,HTG,35,457.99052998246987,gallon,16029.668549386446
137,137,218,,Viande de chèvre,2027-04-20,HTG,157,767.2375393837561,lb,120456.29368324972
138,138,178,,Oeufs,2024-05-05,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
139,139,207,,Viande de mouton,2026-05-09,HTG,751,665.2146062778114,lb,499576.1693146364
140,140,101,,Oeufs,2027-02-14,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
141,141,112,,Viande de bovin,2026-12-14,HTG,948,570.3403555027987,lb,540682.6570166532
142,142,171,,Bovin entier,2026-07-25,HTG,13,328284.7931701874,animal,4267702.311212436
143,143,123,,Mouton entier,2025-02-14,HTG,9,30781.30023259574,animal,277031.70209336164
144,144,231,,Viande de bovin,2026-08-15,HTG,948,570.3403555027987,lb,540682.6570166532
145,145,17,,Mouton entier,2026-04-10,HTG,9,30781.30023259574,animal,277031.70209336164
146,146,141,,Oeufs,2027-09-20,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
147,147,110,,Viande de bovin,2027-12-14,HTG,948,570.3403555027987,lb,540682.6570166532
148,148,152,,Oeufs,2027-10-14,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
149,149,75,,Viande de chèvre,2027-07-28,HTG,157,767.2375393837561,lb,120456.29368324972
150,150,8,,Volaille,2025-11-08,HTG,2140,1174.86862808986,animal,2514218.8641123003
151,151,44,,Volaille,2025-12-29,HTG,2140,1174.86862808986,animal,2514218.8641123003
152,152,127,,Mouton entier,2024-06-10,HTG,9,30781.30023259574,animal,277031.70209336164
153,153,15,,Viande de chèvre,2027-10-10,HTG,157,767.2375393837561,lb,120456.29368324972
154,154,31,,Mouton entier,2027-03-08,HTG,9,30781.30023259574,animal,277031.70209336164
155,155,198,,Mouton entier,2027-01-19,HTG,9,30781.30023259574,animal,277031.70209336164
156,156,204,,Viande de chèvre,2025-05-13,HTG,157,767.2375393837561,lb,120456.29368324972
157,157,37,,Viande de chèvre,2026-03-29,HTG,157,767.2375393837561,lb,120456.29368324972
158,158,42,,Oeufs,2027-07-30,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
159,159,212,,Viande de mouton,2025-04-25,HTG,751,665.2146062778114,lb,499576.1693146364
160,160,151,,Mouton entier,2027-11-27,HTG,9,30781.30023259574,animal,277031.70209336164
161,161,235,,Viande de mouton,2025-02-05,HTG,751,665.2146062778114,lb,499576.1693146364
162,162,34,,Viande de chèvre,2026-02-13,HTG,157,767.2375393837561,lb,120456.29368324972
163,163,17,,Oeufs,2027-03-19,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
164,164,113,,Bovin entier,2027-04-09,HTG,13,328284.7931701874,animal,4267702.311212436
165,165,98,,Bovin entier,2027-12-30,HTG,13,328284.7931701874,animal,4267702.311212436
166,166,56,,Bovin entier,2024-05-03,HTG,13,328284.7931701874,animal,4267702.311212436
167,167,174,,Lait de vache,2024-01-26,HTG,35,457.99052998246987,gallon,16029.668549386446
168,168,197,,Bovin entier,2027-08-07,HTG,13,328284.7931701874,animal,4267702.311212436
169,169,52,,Viande de mouton,2026-05-19,HTG,751,665.2146062778114,lb,499576.1693146364
170,170,101,,Viande de bovin,2024-07-05,HTG,948,570.3403555027987,lb,540682.6570166532
171,171,200,,Viande de bovin,2024-08-25,HTG,948,570.3403555027987,lb,540682.6570166532
172,172,86,,Lait de vache,2027-02-20,HTG,35,457.99052998246987,gallon,16029.668549386446
173,173,48,,Mouton entier,2026-01-30,HTG,9,30781.30023259574,animal,277031.70209336164
174,174,66,,Bovin entier,2027-10-22,HTG,13,328284.7931701874,animal,4267702.311212436
175,175,69,,Viande de mouton,2026-05-13,HTG,751,665.2146062778114,lb,499576.1693146364
176,176,154,,Viande de bovin,2026-10-12,HTG,948,570.3403555027987,lb,540682.6570166532
177,177,231,,Volaille,2026-02-23,HTG,2140,1174.86862808986,animal,2514218.8641123003
178,178,153,,Viande de chèvre,2027-04-15,HTG,157,767.2375393837561,lb,120456.29368324972
179,179,16,,Viande de chèvre,2025-06-16,HTG,157,767.2375393837561,lb,120456.29368324972
180,180,91,,Viande de bovin,2025-01-20,HTG,948,570.3403555027987,lb,540682.6570166532
181,181,84,,Volaille,2024-07-22,HTG,2140,1174.86862808986,animal,2514218.8641123003
182,182,127,,Lait de vache,2024-10-01,HTG,35,457.99052998246987,gallon,16029.668549386446
183,183,93,,Viande de mouton,2024-10-14,HTG,751,665.2146062778114,lb,499576.1693146364
184,184,153,,Oeufs,2024-10-01,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
185,185,189,,Volaille,2024-11-04,HTG,2140,1174.86862808986,animal,2514218.8641123003
186,186,149,,Volaille,2026-12-17,HTG,2140,1174.86862808986,animal,2514218.8641123003
187,187,133,,Volaille,2025-02-02,HTG,2140,1174.86862808986,animal,2514218.8641123003
188,188,109,,Mouton entier,2026-02-03,HTG,9,30781.30023259574,animal,277031.70209336164
189,189,156,,Viande de bovin,2026-07-23,HTG,948,570.3403555027987,lb,540682.6570166532
190,190,35,,Lait de vache,2026-09-24,HTG,35,457.99052998246987,gallon,16029.668549386446
191,191,116,,Bovin entier,2025-11-27,HTG,13,328284.7931701874,animal,4267702.311212436
192,192,46,,Viande de chèvre,2026-04-08,HTG,157,767.2375393837561,lb,120456.29368324972
193,193,102,,Lait de vache,2024-09-05,HTG,35,457.99052998246987,gallon,16029.668549386446
194,194,140,,Viande de mouton,2025-01-30,HTG,751,665.2146062778114,lb,499576.1693146364
195,195,83,,Bovin entier,2024-09-30,HTG,13,328284.7931701874,animal,4267702.311212436
196,196,153,,Mouton entier,2027-01-17,HTG,9,30781.30023259574,animal,277031.70209336164
197,197,35,,Oeufs,2027-02-20,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
198,198,109,,Lait de vache,2025-12-29,HTG,35,457.99052998246987,gallon,16029.668549386446
199,199,97,,Viande de bovin,2025-07-14,HTG,948,570.3403555027987,lb,540682.6570166532
200,200,13,,Viande de mouton,2024-11-13,HTG,751,665.2146062778114,lb,499576.1693146364
201,201,37,,Viande de bovin,2025-11-05,HTG,948,570.3403555027987,lb,540682.6570166532
202,202,104,,Volaille,2027-03-09,HTG,2140,1174.86862808986,animal,2514218.8641123003
203,203,36,,Viande de bovin,2026-08-30,HTG,948,570.3403555027987,lb,540682.6570166532
204,204,221,,Viande de bovin,2024-08-16,HTG,948,570.3403555027987,lb,540682.6570166532
205,205,150,,Oeufs,2025-07-27,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
206,206,173,,Volaille,2024-11-12,HTG,2140,1174.86862808986,animal,2514218.8641123003
207,207,109,,Lait de vache,2024-07-18,HTG,35,457.99052998246987,gallon,16029.668549386446
208,208,56,,Bovin entier,2027-12-23,HTG,13,328284.7931701874,animal,4267702.311212436
209,209,66,,Bovin entier,2026-02-08,HTG,13,328284.7931701874,animal,4267702.311212436
210,210,81,,Viande de mouton,2027-10-10,HTG,751,665.2146062778114,lb,499576.1693146364
211,211,47,,Oeufs,2026-10-22,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
212,212,21,,Viande de bovin,2026-03-28,HTG,948,570.3403555027987,lb,540682.6570166532
213,213,163,,Volaille,2024-10-19,HTG,2140,1174.86862808986,animal,2514218.8641123003
214,214,195,,Lait de vache,2024-04-07,HTG,35,457.99052998246987,gallon,16029.668549386446
215,215,133,,Oeufs,2024-07-12,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
216,216,175,,Volaille,2027-02-20,HTG,2140,1174.86862808986,animal,2514218.8641123003
217,217,103,,Bovin entier,2024-07-12,HTG,13,328284.7931701874,animal,4267702.311212436
218,218,141,,Mouton entier,2026-03-11,HTG,9,30781.30023259574,animal,277031.70209336164
219,219,127,,Viande de bovin,2027-11-03,HTG,948,570.3403555027987,lb,540682.6570166532
220,220,105,,Volaille,2026-06-15,HTG,2140,1174.86862808986,animal,2514218.8641123003
221,221,9,,Lait de vache,2024-08-05,HTG,35,457.99052998246987,gallon,16029.668549386446
222,222,199,,Viande de mouton,2026-12-30,HTG,751,665.2146062778114,lb,499576.1693146364
223,223,59,,Bovin entier,2027-10-20,HTG,13,328284.7931701874,animal,4267702.311212436
224,224,186,,Viande de mouton,2027-12-06,HTG,751,665.2146062778114,lb,499576.1693146364
225,225,4,,Oeufs,2024-12-21,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
226,226,26,,Viande de mouton,2024-08-21,HTG,751,665.2146062778114,lb,499576.1693146364
227,227,23,,Viande de mouton,2026-07-16,HTG,751,665.2146062778114,lb,499576.1693146364
228,228,57,,Volaille,2026-09-15,HTG,2140,1174.86862808986,animal,2514218.8641123003
229,229,104,,Oeufs,2024-10-13,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
230,230,16,,Oeufs,2026-09-05,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
231,231,44,,Lait de vache,2025-02-06,HTG,35,457.99052998246987,gallon,16029.668549386446
232,232,116,,Lait de vache,2026-08-22,HTG,35,457.99052998246987,gallon,16029.668549386446
233,233,140,,Viande de mouton,2024-08-27,HTG,751,665.2146062778114,lb,499576.1693146364
234,234,113,,Viande de mouton,2025-02-23,HTG,751,665.2146062778114,lb,499576.1693146364
235,235,122,,Lait de vache,2026-05-21,HTG,35,457.99052998246987,gallon,16029.668549386446
236,236,66,,Viande de mouton,2027-06-05,HTG,751,665.2146062778114,lb,499576.1693146364
237,237,228,,Bovin entier,2026-04-05,HTG,13,328284.7931701874,animal,4267702.311212436
238,238,18,,Volaille,2024-01-22,HTG,2140,1174.86862808986,animal,2514218.8641123003
239,239,99,,Mouton entier,2026-09-29,HTG,9,30781.30023259574,animal,277031.70209336164
240,240,56,,Oeufs,2025-02-13,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
241,241,124,,Viande de mouton,2024-06-21,HTG,751,665.2146062778114,lb,499576.1693146364
242,242,123,,Oeufs,2025-05-07,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
243,243,23,,Viande de chèvre,2027-05-06,HTG,157,767.2375393837561,lb,120456.29368324972
244,244,109,,Lait de vache,2024-09-04,HTG,35,457.99052998246987,gallon,16029.668549386446
245,245,173,,Lait de vache,2027-05-31,HTG,35,457.99052998246987,gallon,16029.668549386446
246,246,123,,Oeufs,2024-01-12,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
247,247,50,,Viande de bovin,2025-05-29,HTG,948,570.3403555027987,lb,540682.6570166532
248,248,122,,Mouton entier,2024-03-30,HTG,9,30781.30023259574,animal,277031.70209336164
249,249,144,,Mouton entier,2024-01-14,HTG,9,30781.30023259574,animal,277031.70209336164
250,250,138,,Viande de bovin,2027-07-15,HTG,948,570.3403555027987,lb,540682.6570166532
251,251,135,,Mouton entier,2026-06-24,HTG,9,30781.30023259574,animal,277031.70209336164
252,252,90,,Bovin entier,2026-07-05,HTG,13,328284.7931701874,animal,4267702.311212436
253,253,105,,Viande de chèvre,2027-07-07,HTG,157,767.2375393837561,lb,120456.29368324972
254,254,79,,Mouton entier,2026-06-14,HTG,9,30781.30023259574,animal,277031.70209336164
255,255,50,,Viande de bovin,2026-07-17,HTG,948,570.3403555027987,lb,540682.6570166532
256,256,23,,Oeufs,2026-03-02,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
257,257,28,,Mouton entier,2025-07-13,HTG,9,30781.30023259574,animal,277031.70209336164
258,258,13,,Mouton entier,2026-11-11,HTG,9,30781.30023259574,animal,277031.70209336164
259,259,199,,Volaille,2027-08-22,HTG,2140,1174.86862808986,animal,2514218.8641123003
260,260,183,,Viande de bovin,2027-07-21,HTG,948,570.3403555027987,lb,540682.6570166532
261,261,219,,Bovin entier,2025-10-08,HTG,13,328284.7931701874,animal,4267702.311212436
262,262,116,,Viande de chèvre,2025-04-29,HTG,157,767.2375393837561,lb,120456.29368324972
263,263,55,,Volaille,2025-11-23,HTG,2140,1174.86862808986,animal,2514218.8641123003
264,264,192,,Viande de bovin,2024-04-29,HTG,948,570.3403555027987,lb,540682.6570166532
265,265,126,,Lait de vache,2024-02-28,HTG,35,457.99052998246987,gallon,16029.668549386446
266,266,25,,Volaille,2025-11-12,HTG,2140,1174.86862808986,animal,2514218.8641123003
267,267,39,,Mouton entier,2024-04-08,HTG,9,30781.30023259574,animal,277031.70209336164
268,268,35,,Volaille,2026-08-15,HTG,2140,1174.86862808986,animal,2514218.8641123003
269,269,209,,Viande de chèvre,2025-08-20,HTG,157,767.2375393837561,lb,120456.29368324972
270,270,34,,Oeufs,2026-05-25,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
271,271,131,,Viande de bovin,2025-12-12,HTG,948,570.3403555027987,lb,540682.6570166532
272,272,24,,Oeufs,2024-04-27,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
273,273,100,,Bovin entier,2027-10-09,HTG,13,328284.7931701874,animal,4267702.311212436
274,274,52,,Viande de bovin,2027-02-03,HTG,948,570.3403555027987,lb,540682.6570166532
275,275,196,,Viande de chèvre,2025-01-21,HTG,157,767.2375393837561,lb,120456.29368324972
276,276,79,,Lait de vache,2024-02-28,HTG,35,457.99052998246987,gallon,16029.668549386446
277,277,73,,Viande de mouton,2026-04-06,HTG,751,665.2146062778114,lb,499576.1693146364
278,278,60,,Bovin entier,2025-03-29,HTG,13,328284.7931701874,animal,4267702.311212436
279,279,127,,Viande de bovin,2024-08-23,HTG,948,570.3403555027987,lb,540682.6570166532
280,280,183,,Bovin entier,2024-12-26,HTG,13,328284.7931701874,animal,4267702.311212436
281,281,68,,Mouton entier,2027-12-30,HTG,9,30781.30023259574,animal,277031.70209336164
282,282,13,,Bovin entier,2026-11-20,HTG,13,328284.7931701874,animal,4267702.311212436
283,283,61,,Oeufs,2025-10-27,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
284,284,201,,Viande de chèvre,2025-02-09,HTG,157,767.2375393837561,lb,120456.29368324972
285,285,195,,Mouton entier,2025-08-15,HTG,9,30781.30023259574,animal,277031.70209336164
286,286,49,,Lait de vache,2026-04-23,HTG,35,457.99052998246987,gallon,16029.668549386446
287,287,154,,Bovin entier,2025-10-09,HTG,13,328284.7931701874,animal,4267702.311212436
288,288,145,,Mouton entier,2026-11-09,HTG,9,30781.30023259574,animal,277031.70209336164
289,289,6,,Oeufs,2025-05-20,HTG,9908,194.72627703755433,douzaine,1929347.9528880883
290,290,69,,Bovin entier,2026-05-25,HTG,13,328284.7931701874,animal,4267702.311212436
291,291,14,,Bovin entier,2027-02-24,HTG,13,328284.7931701874,animal,4267702.311212436
292,292,169,,Volaille,2026-11-19,HTG,2140,1174.86862808986,animal,2514218.8641123003
293,293,64,,Viande de chèvre,2026-07-10,HTG,157,767.2375393837561,lb,120456.29368324972
294,294,196,,Bovin entier,2026-07-31,HTG,13,328284.7931701874,animal,4267702.311212436
295,295,51,,Mouton entier,2025-12-31,HTG,9,30781.30023259574,animal,277031.70209336164
