,id,partner_id,participant_id,type_of_product,date,currency,qty,unit_price,unit,total
37,37,47,,Viande de chèvre,2024-06-08,HTG,500,742.9547770402444,lb,371477.3885201222
38,38,188,,Oeufs,2026-01-24,HTG,2242,160.4513481202536,douzaine,359731.9224856086
39,39,9,,Viande de bovin,2024-03-06,HTG,5505,581.3447171631553,lb,3200302.66798317
40,40,191,,Viande de bovin,2025-08-23,HTG,5505,581.3447171631553,lb,3200302.66798317
41,41,194,,Lait de vache,2024-03-15,HTG,18,455.0654177795309,gallon,8191.177520031556
42,42,185,,Bovin entier,2027-07-30,HTG,9,130414.60577238933,animal,1173731.451951504
43,43,41,,Viande de mouton,2026-09-30,HTG,1374,615.4647874676276,lb,845648.6179805204
44,44,216,,Mouton entier,2025-02-27,HTG,22,38166.94915005489,animal,839672.8813012076
45,45,168,,Volaille,2024-09-28,HTG,4553,869.475331749162,animal,3958721.1854539346
46,46,184,,Bovin entier,2027-11-22,HTG,9,130414.60577238933,animal,1173731.451951504
47,47,11,,Oeufs,2024-12-28,HTG,2242,160.4513481202536,douzaine,359731.9224856086
48,48,235,,Lait de vache,2024-01-22,HTG,18,455.0654177795309,gallon,8191.177520031556
49,49,52,,Volaille,2024-01-06,HTG,4553,869.475331749162,animal,3958721.1854539346
50,50,116,,Viande de mouton,2027-07-24,HTG,1374,615.4647874676276,lb,845648.6179805204
51,51,226,,Viande de bovin,2027-02-04,HTG,5505,581.3447171631553,lb,3200302.66798317
52,52,39,,Bovin entier,2024-08-17,HTG,9,130414.60577238933,animal,1173731.451951504
53,53,131,,Bovin entier,2024-03-05,HTG,9,130414.60577238933,animal,1173731.451951504
54,54,5,,Bovin entier,2027-09-25,HTG,9,130414.60577238933,animal,1173731.451951504
55,55,229,,Oeufs,2026-02-22,HTG,2242,160.4513481202536,douzaine,359731.9224856086
56,56,11,,Lait de vache,2026-01-30,HTG,18,455.0654177795309,gallon,8191.177520031556
57,57,224,,Oeufs,2025-07-06,HTG,2242,160.4513481202536,douzaine,359731.9224856086
58,58,30,,Viande de bovin,2025-11-14,HTG,5505,581.3447171631553,lb,3200302.66798317
59,59,74,,Bovin entier,2027-07-19,HTG,9,130414.60577238933,animal,1173731.451951504
60,60,117,,Oeufs,2027-07-04,HTG,2242,160.4513481202536,douzaine,359731.9224856086
61,61,73,,Mouton entier,2024-01-11,HTG,22,38166.94915005489,animal,839672.8813012076
62,62,211,,Mouton entier,2027-02-02,HTG,22,38166.94915005489,animal,839672.8813012076
63,63,76,,Bovin entier,2024-03-05,HTG,9,130414.60577238933,animal,1173731.451951504
64,64,208,,Viande de bovin,2027-07-07,HTG,5505,581.3447171631553,lb,3200302.66798317
65,65,11,,Lait de vache,2027-04-01,HTG,18,455.0654177795309,gallon,8191.177520031556
66,66,58,,Bovin entier,2024-08-16,HTG,9,130414.60577238933,animal,1173731.451951504
67,67,231,,Viande de bovin,2026-01-14,HTG,5505,581.3447171631553,lb,3200302.66798317
68,68,203,,Viande de chèvre,2027-09-15,HTG,500,742.9547770402444,lb,371477.3885201222
69,69,111,,Lait de vache,2026-03-10,HTG,18,455.0654177795309,gallon,8191.177520031556
70,70,29,,Viande de chèvre,2025-08-27,HTG,500,742.9547770402444,lb,371477.3885201222
71,71,128,,Volaille,2025-03-11,HTG,4553,869.475331749162,animal,3958721.1854539346
72,72,135,,Volaille,2026-05-28,HTG,4553,869.475331749162,animal,3958721.1854539346
73,73,40,,Viande de bovin,2024-05-08,HTG,5505,581.3447171631553,lb,3200302.66798317
74,74,175,,Viande de bovin,2024-09-24,HTG,5505,581.3447171631553,lb,3200302.66798317
75,75,78,,Mouton entier,2024-06-03,HTG,22,38166.94915005489,animal,839672.8813012076
76,76,143,,Bovin entier,2026-09-06,HTG,9,130414.60577238933,animal,1173731.451951504
77,77,74,,Viande de mouton,2024-08-27,HTG,1374,615.4647874676276,lb,845648.6179805204
78,78,23,,Bovin entier,2027-09-13,HTG,9,130414.60577238933,animal,1173731.451951504
79,79,146,,Viande de bovin,2026-08-26,HTG,5505,581.3447171631553,lb,3200302.66798317
80,80,118,,Oeufs,2024-09-11,HTG,2242,160.4513481202536,douzaine,359731.9224856086
81,81,81,,Lait de vache,2027-07-05,HTG,18,455.0654177795309,gallon,8191.177520031556
82,82,93,,Lait de vache,2027-08-25,HTG,18,455.0654177795309,gallon,8191.177520031556
83,83,150,,Lait de vache,2026-12-05,HTG,18,455.0654177795309,gallon,8191.177520031556
84,84,194,,Viande de mouton,2024-12-31,HTG,1374,615.4647874676276,lb,845648.6179805204
85,85,95,,Volaille,2026-11-19,HTG,4553,869.475331749162,animal,3958721.1854539346
86,86,214,,Viande de chèvre,2026-08-19,HTG,500,742.9547770402444,lb,371477.3885201222
87,87,122,,Bovin entier,2027-08-17,HTG,9,130414.60577238933,animal,1173731.451951504
88,88,180,,Mouton entier,2026-09-30,HTG,22,38166.94915005489,animal,839672.8813012076
89,89,183,,Volaille,2024-01-14,HTG,4553,869.475331749162,animal,3958721.1854539346
90,90,179,,Volaille,2027-08-23,HTG,4553,869.475331749162,animal,3958721.1854539346
91,91,173,,Viande de chèvre,2025-07-06,HTG,500,742.9547770402444,lb,371477.3885201222
92,92,208,,Viande de bovin,2025-08-23,HTG,5505,581.3447171631553,lb,3200302.66798317
93,93,16,,Mouton entier,2027-05-01,HTG,22,38166.94915005489,animal,839672.8813012076
94,94,110,,Volaille,2025-11-18,HTG,4553,869.475331749162,animal,3958721.1854539346
95,95,38,,Viande de chèvre,2026-11-03,HTG,500,742.9547770402444,lb,371477.3885201222
96,96,162,,Bovin entier,2026-08-02,HTG,9,130414.60577238933,animal,1173731.451951504
97,97,92,,Bovin entier,2024-02-11,HTG,9,130414.60577238933,animal,1173731.451951504
98,98,211,,Viande de chèvre,2026-01-20,HTG,500,742.9547770402444,lb,371477.3885201222
99,99,100,,Mouton entier,2026-11-30,HTG,22,38166.94915005489,animal,839672.8813012076
100,100,213,,Volaille,2025-10-05,HTG,4553,869.475331749162,animal,3958721.1854539346
101,101,196,,Mouton entier,2027-04-03,HTG,22,38166.94915005489,animal,839672.8813012076
102,102,204,,Bovin entier,2025-02-16,HTG,9,130414.60577238933,animal,1173731.451951504
103,103,223,,Bovin entier,2024-04-16,HTG,9,130414.60577238933,animal,1173731.451951504
104,104,17,,Viande de bovin,2024-06-28,HTG,5505,581.3447171631553,lb,3200302.66798317
105,105,212,,Oeufs,2027-08-20,HTG,2242,160.4513481202536,douzaine,359731.9224856086
106,106,225,,Bovin entier,2024-02-06,HTG,9,130414.60577238933,animal,1173731.451951504
107,107,159,,Bovin entier,2027-08-21,HTG,9,130414.60577238933,animal,1173731.451951504
108,108,213,,Viande de mouton,2025-08-07,HTG,1374,615.4647874676276,lb,845648.6179805204
109,109,140,,Oeufs,2026-03-03,HTG,2242,160.4513481202536,douzaine,359731.9224856086
110,110,76,,Volaille,2027-07-01,HTG,4553,869.475331749162,animal,3958721.1854539346
111,111,29,,Volaille,2024-03-26,HTG,4553,869.475331749162,animal,3958721.1854539346
112,112,71,,Viande de bovin,2027-05-06,HTG,5505,581.3447171631553,lb,3200302.66798317
113,113,195,,Lait de vache,2024-11-06,HTG,18,455.0654177795309,gallon,8191.177520031556
114,114,100,,Bovin entier,2024-02-28,HTG,9,130414.60577238933,animal,1173731.451951504
115,115,153,,Bovin entier,2026-11-08,HTG,9,130414.60577238933,animal,1173731.451951504
116,116,190,,Viande de mouton,2027-12-03,HTG,1374,615.4647874676276,lb,845648.6179805204
117,117,103,,Viande de mouton,2027-05-31,HTG,1374,615.4647874676276,lb,845648.6179805204
118,118,86,,Oeufs,2025-05-12,HTG,2242,160.4513481202536,douzaine,359731.9224856086
119,119,106,,Viande de bovin,2026-11-24,HTG,5505,581.3447171631553,lb,3200302.66798317
120,120,225,,Viande de bovin,2026-10-20,HTG,5505,581.3447171631553,lb,3200302.66798317
121,121,13,,Viande de mouton,2026-04-02,HTG,1374,615.4647874676276,lb,845648.6179805204
122,122,116,,Oeufs,2026-11-19,HTG,2242,160.4513481202536,douzaine,359731.9224856086
123,123,53,,Viande de mouton,2024-03-01,HTG,1374,615.4647874676276,lb,845648.6179805204
124,124,203,,Viande de mouton,2024-06-27,HTG,1374,615.4647874676276,lb,845648.6179805204
125,125,35,,Viande de chèvre,2025-04-12,HTG,500,742.9547770402444,lb,371477.3885201222
126,126,103,,Mouton entier,2027-11-12,HTG,22,38166.94915005489,animal,839672.8813012076
127,127,118,,Mouton entier,2027-11-30,HTG,22,38166.94915005489,animal,839672.8813012076
128,128,144,,Mouton entier,2026-05-06,HTG,22,38166.94915005489,animal,839672.8813012076
129,129,82,,Volaille,2025-10-05,HTG,4553,869.475331749162,animal,3958721.1854539346
130,130,218,,Bovin entier,2026-03-09,HTG,9,130414.60577238933,animal,1173731.451951504
131,131,107,,Volaille,2025-07-07,HTG,4553,869.475331749162,animal,3958721.1854539346
132,132,24,,Volaille,2027-09-15,HTG,4553,869.475331749162,animal,3958721.1854539346
133,133,74,,Viande de mouton,2024-03-05,HTG,1374,615.4647874676276,lb,845648.6179805204
134,134,205,,Bovin entier,2024-01-26,HTG,9,130414.60577238933,animal,1173731.451951504
135,135,31,,Lait de vache,2027-09-30,HTG,18,455.0654177795309,gallon,8191.177520031556
136,136,116,,Viande de chèvre,2027-06-25,HTG,500,742.9547770402444,lb,371477.3885201222
137,137,4,,Viande de chèvre,2026-02-17,HTG,500,742.9547770402444,lb,371477.3885201222
138,138,127,,Viande de mouton,2024-07-25,HTG,1374,615.4647874676276,lb,845648.6179805204
139,139,230,,Oeufs,2026-09-01,HTG,2242,160.4513481202536,douzaine,359731.9224856086
140,140,186,,Bovin entier,2026-10-07,HTG,9,130414.60577238933,animal,1173731.451951504
141,141,166,,Mouton entier,2025-01-07,HTG,22,38166.94915005489,animal,839672.8813012076
142,142,208,,Oeufs,2027-11-02,HTG,2242,160.4513481202536,douzaine,359731.9224856086
143,143,50,,Mouton entier,2024-11-02,HTG,22,38166.94915005489,animal,839672.8813012076
144,144,148,,Bovin entier,2024-02-04,HTG,9,130414.60577238933,animal,1173731.451951504
145,145,101,,Bovin entier,2025-01-22,HTG,9,130414.60577238933,animal,1173731.451951504
146,146,126,,Volaille,2024-03-31,HTG,4553,869.475331749162,animal,3958721.1854539346
147,147,205,,Mouton entier,2026-01-18,HTG,22,38166.94915005489,animal,839672.8813012076
148,148,27,,Viande de mouton,2026-11-25,HTG,1374,615.4647874676276,lb,845648.6179805204
149,149,64,,Lait de vache,2024-02-29,HTG,18,455.0654177795309,gallon,8191.177520031556
150,150,4,,Oeufs,2026-02-12,HTG,2242,160.4513481202536,douzaine,359731.9224856086
151,151,153,,Lait de vache,2026-03-24,HTG,18,455.0654177795309,gallon,8191.177520031556
152,152,91,,Mouton entier,2024-07-06,HTG,22,38166.94915005489,animal,839672.8813012076
153,153,100,,Oeufs,2026-03-31,HTG,2242,160.4513481202536,douzaine,359731.9224856086
154,154,176,,Bovin entier,2026-10-24,HTG,9,130414.60577238933,animal,1173731.451951504
155,155,164,,Viande de chèvre,2025-11-14,HTG,500,742.9547770402444,lb,371477.3885201222
156,156,22,,Viande de chèvre,2024-06-02,HTG,500,742.9547770402444,lb,371477.3885201222
157,157,110,,Viande de mouton,2025-01-21,HTG,1374,615.4647874676276,lb,845648.6179805204
158,158,28,,Lait de vache,2027-01-18,HTG,18,455.0654177795309,gallon,8191.177520031556
159,159,229,,Volaille,2026-04-30,HTG,4553,869.475331749162,animal,3958721.1854539346
160,160,65,,Viande de chèvre,2024-03-11,HTG,500,742.9547770402444,lb,371477.3885201222
161,161,79,,Mouton entier,2026-10-09,HTG,22,38166.94915005489,animal,839672.8813012076
162,162,129,,Mouton entier,2024-01-09,HTG,22,38166.94915005489,animal,839672.8813012076
163,163,93,,Mouton entier,2024-07-09,HTG,22,38166.94915005489,animal,839672.8813012076
164,164,112,,Lait de vache,2025-05-13,HTG,18,455.0654177795309,gallon,8191.177520031556
165,165,148,,Bovin entier,2024-01-08,HTG,9,130414.60577238933,animal,1173731.451951504
166,166,227,,Volaille,2025-01-31,HTG,4553,869.475331749162,animal,3958721.1854539346
167,167,116,,Lait de vache,2026-01-02,HTG,18,455.0654177795309,gallon,8191.177520031556
168,168,235,,Oeufs,2026-01-30,HTG,2242,160.4513481202536,douzaine,359731.9224856086
169,169,95,,Viande de bovin,2025-05-18,HTG,5505,581.3447171631553,lb,3200302.66798317
170,170,100,,Volaille,2025-03-11,HTG,4553,869.475331749162,animal,3958721.1854539346
171,171,123,,Viande de mouton,2024-05-06,HTG,1374,615.4647874676276,lb,845648.6179805204
172,172,15,,Volaille,2025-02-27,HTG,4553,869.475331749162,animal,3958721.1854539346
173,173,188,,Viande de mouton,2025-04-23,HTG,1374,615.4647874676276,lb,845648.6179805204
174,174,95,,Mouton entier,2025-09-07,HTG,22,38166.94915005489,animal,839672.8813012076
175,175,213,,Volaille,2026-09-08,HTG,4553,869.475331749162,animal,3958721.1854539346
176,176,29,,Bovin entier,2024-11-12,HTG,9,130414.60577238933,animal,1173731.451951504
177,177,73,,Oeufs,2024-03-24,HTG,2242,160.4513481202536,douzaine,359731.9224856086
178,178,186,,Lait de vache,2024-06-26,HTG,18,455.0654177795309,gallon,8191.177520031556
179,179,65,,Bovin entier,2025-06-14,HTG,9,130414.60577238933,animal,1173731.451951504
180,180,59,,Volaille,2025-06-24,HTG,4553,869.475331749162,animal,3958721.1854539346
181,181,210,,Viande de bovin,2025-03-17,HTG,5505,581.3447171631553,lb,3200302.66798317
182,182,125,,Oeufs,2025-04-26,HTG,2242,160.4513481202536,douzaine,359731.9224856086
183,183,177,,Viande de bovin,2026-03-28,HTG,5505,581.3447171631553,lb,3200302.66798317
184,184,158,,Oeufs,2026-02-20,HTG,2242,160.4513481202536,douzaine,359731.9224856086
185,185,26,,Viande de chèvre,2024-06-05,HTG,500,742.9547770402444,lb,371477.3885201222
186,186,117,,Oeufs,2025-10-04,HTG,2242,160.4513481202536,douzaine,359731.9224856086
187,187,153,,Oeufs,2027-12-07,HTG,2242,160.4513481202536,douzaine,359731.9224856086
188,188,229,,Viande de bovin,2027-11-20,HTG,5505,581.3447171631553,lb,3200302.66798317
189,189,86,,Mouton entier,2027-12-20,HTG,22,38166.94915005489,animal,839672.8813012076
190,190,234,,Oeufs,2026-08-30,HTG,2242,160.4513481202536,douzaine,359731.9224856086
191,191,199,,Lait de vache,2024-01-29,HTG,18,455.0654177795309,gallon,8191.177520031556
192,192,231,,Viande de mouton,2026-09-06,HTG,1374,615.4647874676276,lb,845648.6179805204
193,193,29,,Volaille,2024-09-15,HTG,4553,869.475331749162,animal,3958721.1854539346
194,194,136,,Viande de bovin,2025-08-12,HTG,5505,581.3447171631553,lb,3200302.66798317
195,195,162,,Lait de vache,2025-11-28,HTG,18,455.0654177795309,gallon,8191.177520031556
196,196,55,,Oeufs,2025-10-25,HTG,2242,160.4513481202536,douzaine,359731.9224856086
197,197,134,,Viande de bovin,2025-02-27,HTG,5505,581.3447171631553,lb,3200302.66798317
198,198,221,,Bovin entier,2027-02-16,HTG,9,130414.60577238933,animal,1173731.451951504
199,199,94,,Volaille,2026-11-19,HTG,4553,869.475331749162,animal,3958721.1854539346
200,200,36,,Mouton entier,2027-11-16,HTG,22,38166.94915005489,animal,839672.8813012076
201,201,136,,Lait de vache,2024-03-22,HTG,18,455.0654177795309,gallon,8191.177520031556
202,202,61,,Oeufs,2027-07-29,HTG,2242,160.4513481202536,douzaine,359731.9224856086
203,203,166,,Lait de vache,2024-07-17,HTG,18,455.0654177795309,gallon,8191.177520031556
204,204,21,,Lait de vache,2026-02-22,HTG,18,455.0654177795309,gallon,8191.177520031556
205,205,9,,Viande de mouton,2026-10-06,HTG,1374,615.4647874676276,lb,845648.6179805204
206,206,142,,Lait de vache,2025-12-13,HTG,18,455.0654177795309,gallon,8191.177520031556
207,207,156,,Oeufs,2024-08-03,HTG,2242,160.4513481202536,douzaine,359731.9224856086
208,208,72,,Bovin entier,2026-06-12,HTG,9,130414.60577238933,animal,1173731.451951504
209,209,53,,Oeufs,2024-12-27,HTG,2242,160.4513481202536,douzaine,359731.9224856086
210,210,195,,Viande de chèvre,2024-06-01,HTG,500,742.9547770402444,lb,371477.3885201222
211,211,42,,Oeufs,2025-05-04,HTG,2242,160.4513481202536,douzaine,359731.9224856086
212,212,110,,Bovin entier,2027-09-05,HTG,9,130414.60577238933,animal,1173731.451951504
213,213,10,,Viande de bovin,2027-04-29,HTG,5505,581.3447171631553,lb,3200302.66798317
214,214,47,,Lait de vache,2025-01-28,HTG,18,455.0654177795309,gallon,8191.177520031556
215,215,224,,Volaille,2024-04-27,HTG,4553,869.475331749162,animal,3958721.1854539346
216,216,42,,Bovin entier,2026-07-05,HTG,9,130414.60577238933,animal,1173731.451951504
217,217,40,,Viande de bovin,2025-04-09,HTG,5505,581.3447171631553,lb,3200302.66798317
218,218,202,,Oeufs,2025-06-02,HTG,2242,160.4513481202536,douzaine,359731.9224856086
219,219,13,,Volaille,2027-07-07,HTG,4553,869.475331749162,animal,3958721.1854539346
220,220,7,,Lait de vache,2027-10-18,HTG,18,455.0654177795309,gallon,8191.177520031556
221,221,230,,Lait de vache,2026-06-15,HTG,18,455.0654177795309,gallon,8191.177520031556
222,222,9,,Viande de mouton,2025-07-10,HTG,1374,615.4647874676276,lb,845648.6179805204
223,223,234,,Oeufs,2025-12-06,HTG,2242,160.4513481202536,douzaine,359731.9224856086
224,224,29,,Bovin entier,2025-02-23,HTG,9,130414.60577238933,animal,1173731.451951504
225,225,159,,Viande de bovin,2025-06-14,HTG,5505,581.3447171631553,lb,3200302.66798317
226,226,35,,Oeufs,2027-09-12,HTG,2242,160.4513481202536,douzaine,359731.9224856086
227,227,111,,Viande de bovin,2024-03-05,HTG,5505,581.3447171631553,lb,3200302.66798317
228,228,14,,Bovin entier,2024-09-20,HTG,9,130414.60577238933,animal,1173731.451951504
229,229,70,,Viande de chèvre,2024-02-26,HTG,500,742.9547770402444,lb,371477.3885201222
230,230,172,,Oeufs,2026-10-17,HTG,2242,160.4513481202536,douzaine,359731.9224856086
231,231,49,,Viande de bovin,2026-10-02,HTG,5505,581.3447171631553,lb,3200302.66798317
232,232,152,,Viande de chèvre,2025-05-13,HTG,500,742.9547770402444,lb,371477.3885201222
233,233,160,,Viande de chèvre,2025-06-11,HTG,500,742.9547770402444,lb,371477.3885201222
234,234,221,,Mouton entier,2027-05-13,HTG,22,38166.94915005489,animal,839672.8813012076
235,235,193,,Bovin entier,2027-01-27,HTG,9,130414.60577238933,animal,1173731.451951504
236,236,46,,Viande de chèvre,2027-04-08,HTG,500,742.9547770402444,lb,371477.3885201222
237,237,12,,Lait de vache,2026-07-20,HTG,18,455.0654177795309,gallon,8191.177520031556
238,238,130,,Mouton entier,2025-01-28,HTG,22,38166.94915005489,animal,839672.8813012076
239,239,13,,Viande de chèvre,2024-03-21,HTG,500,742.9547770402444,lb,371477.3885201222
240,240,167,,Volaille,2027-06-09,HTG,4553,869.475331749162,animal,3958721.1854539346
241,241,58,,Viande de chèvre,2025-08-31,HTG,500,742.9547770402444,lb,371477.3885201222
242,242,32,,Viande de chèvre,2024-05-01,HTG,500,742.9547770402444,lb,371477.3885201222
243,243,110,,Viande de bovin,2025-07-08,HTG,5505,581.3447171631553,lb,3200302.66798317
244,244,219,,Mouton entier,2024-04-19,HTG,22,38166.94915005489,animal,839672.8813012076
245,245,77,,Lait de vache,2026-07-17,HTG,18,455.0654177795309,gallon,8191.177520031556
246,246,119,,Bovin entier,2024-01-23,HTG,9,130414.60577238933,animal,1173731.451951504
247,247,203,,Lait de vache,2024-04-07,HTG,18,455.0654177795309,gallon,8191.177520031556
248,248,6,,Mouton entier,2026-09-11,HTG,22,38166.94915005489,animal,839672.8813012076
249,249,22,,Oeufs,2025-05-15,HTG,2242,160.4513481202536,douzaine,359731.9224856086
250,250,156,,Viande de chèvre,2027-03-21,HTG,500,742.9547770402444,lb,371477.3885201222
251,251,42,,Viande de mouton,2025-10-06,HTG,1374,615.4647874676276,lb,845648.6179805204
252,252,14,,Mouton entier,2027-07-20,HTG,22,38166.94915005489,animal,839672.8813012076
253,253,41,,Bovin entier,2026-04-26,HTG,9,130414.60577238933,animal,1173731.451951504
254,254,131,,Viande de chèvre,2024-02-19,HTG,500,742.9547770402444,lb,371477.3885201222
255,255,117,,Viande de chèvre,2025-01-13,HTG,500,742.9547770402444,lb,371477.3885201222
256,256,235,,Viande de bovin,2024-04-21,HTG,5505,581.3447171631553,lb,3200302.66798317
257,257,26,,Volaille,2026-12-28,HTG,4553,869.475331749162,animal,3958721.1854539346
258,258,66,,Volaille,2024-05-05,HTG,4553,869.475331749162,animal,3958721.1854539346
259,259,178,,Bovin entier,2025-08-10,HTG,9,130414.60577238933,animal,1173731.451951504
260,260,209,,Viande de bovin,2026-09-27,HTG,5505,581.3447171631553,lb,3200302.66798317
261,261,130,,Bovin entier,2024-06-13,HTG,9,130414.60577238933,animal,1173731.451951504
262,262,46,,Viande de chèvre,2026-08-28,HTG,500,742.9547770402444,lb,371477.3885201222
263,263,94,,Mouton entier,2024-10-31,HTG,22,38166.94915005489,animal,839672.8813012076
264,264,83,,Mouton entier,2024-06-20,HTG,22,38166.94915005489,animal,839672.8813012076
265,265,183,,Oeufs,2024-09-08,HTG,2242,160.4513481202536,douzaine,359731.9224856086
266,266,113,,Lait de vache,2024-11-27,HTG,18,455.0654177795309,gallon,8191.177520031556
267,267,123,,Viande de bovin,2026-10-17,HTG,5505,581.3447171631553,lb,3200302.66798317
268,268,191,,Viande de chèvre,2027-01-03,HTG,500,742.9547770402444,lb,371477.3885201222
269,269,8,,Oeufs,2024-09-02,HTG,2242,160.4513481202536,douzaine,359731.9224856086
270,270,171,,Lait de vache,2024-06-14,HTG,18,455.0654177795309,gallon,8191.177520031556
271,271,225,,Lait de vache,2025-02-06,HTG,18,455.0654177795309,gallon,8191.177520031556
272,272,99,,Bovin entier,2024-03-10,HTG,9,130414.60577238933,animal,1173731.451951504
273,273,180,,Bovin entier,2025-08-26,HTG,9,130414.60577238933,animal,1173731.451951504
274,274,49,,Mouton entier,2027-02-25,HTG,22,38166.94915005489,animal,839672.8813012076
275,275,71,,Oeufs,2024-01-29,HTG,2242,160.4513481202536,douzaine,359731.9224856086
276,276,213,,Mouton entier,2026-08-26,HTG,22,38166.94915005489,animal,839672.8813012076
277,277,176,,Viande de chèvre,2027-12-02,HTG,500,742.9547770402444,lb,371477.3885201222
278,278,219,,Volaille,2025-10-06,HTG,4553,869.475331749162,animal,3958721.1854539346
279,279,166,,Bovin entier,2025-01-14,HTG,9,130414.60577238933,animal,1173731.451951504
280,280,95,,Viande de mouton,2027-01-05,HTG,1374,615.4647874676276,lb,845648.6179805204
281,281,114,,Viande de bovin,2026-03-29,HTG,5505,581.3447171631553,lb,3200302.66798317
282,282,50,,Mouton entier,2027-08-26,HTG,22,38166.94915005489,animal,839672.8813012076
283,283,169,,Lait de vache,2026-09-11,HTG,18,455.0654177795309,gallon,8191.177520031556
284,284,184,,Viande de chèvre,2024-02-18,HTG,500,742.9547770402444,lb,371477.3885201222
285,285,6,,Viande de bovin,2025-03-17,HTG,5505,581.3447171631553,lb,3200302.66798317
286,286,71,,Viande de mouton,2025-04-27,HTG,1374,615.4647874676276,lb,845648.6179805204
287,287,116,,Viande de mouton,2024-10-24,HTG,1374,615.4647874676276,lb,845648.6179805204
288,288,51,,Lait de vache,2025-08-12,HTG,18,455.0654177795309,gallon,8191.177520031556
289,289,70,,Viande de mouton,2027-01-18,HTG,1374,615.4647874676276,lb,845648.6179805204
290,290,199,,Lait de vache,2024-01-24,HTG,18,455.0654177795309,gallon,8191.177520031556
291,291,215,,Viande de bovin,2026-06-12,HTG,5505,581.3447171631553,lb,3200302.66798317
292,292,94,,Lait de vache,2025-02-22,HTG,18,455.0654177795309,gallon,8191.177520031556
293,293,159,,Oeufs,2024-02-10,HTG,2242,160.4513481202536,douzaine,359731.9224856086
294,294,43,,Oeufs,2025-01-02,HTG,2242,160.4513481202536,douzaine,359731.9224856086
295,295,177,,Lait de vache,2024-06-25,HTG,18,455.0654177795309,gallon,8191.177520031556
